time 50ms 40ms 30ms 20ms 2ms AVG_50ms AVG_40ms AVG_30ms AVG_20ms AVG_2ms
66 18037.51 16027.75 17554.89 34337.66 26892.1     
67 17182.33 16292.5 17527.11 34414.3 26840.76     
68 12781.35 16574.6 17741.9 34442.55 26680.68     
69 15047.02 16638.34 17850.24 34701.96 26681.08     
70 14904.32 17059.76 17981.44 35068.97 26564.8     
71 15091.47 17322.87 18172.75 35332.76 26414.33     
72 15189.48 14811.04 18281.18 35629.07 26328     
73 15300.17 15339.58 18574.03 36222.31 26392.39     
74 15325.32 16019.11 18786.65 36754.82 26375.41     
75 15367.76 16054.16 16206.27 37247.3 26297.5     
76 15410.07 16147.93 18089.94 38079.66 26042.19     
77 15414.46 16292.81 18136.26 38464.42 26080.65     
78 15410.63 16338.39 18216.04 39368.7 25798.85     
79 15350.75 16319.52 18297.6 39347.44 25630.1     
80 15393.5 16301.69 18236.37 35103.65 25537.06     
81 15427.16 16356.89 18383.03 35863.27 25083.87     
82 15414.37 16375.47 18383.04 36239.53 25243.18     
83 15478.25 16365.29 18297.77 36191.13 23628.88     
84 15537.67 16311.22 18339.98 36158.55 31020.47     
85 15652.64 16365.47 18318.1 35998.76 33208.77     
86 15652.7 16384.06 18340.79 36066.91 32385.92     
87 15839.75 16484.38 18403.17 35971.65 31878.86     
88 16018.09 16502.18 18404 35837.55 31441.14     
89 16183.02 16619.26 18446.64 35873.86 31145.23     
90 16210.16 16691.49 18404.03 35947.34 31081.69     
91 16547.48 16830.5 18446.23 35914.27 31150.98     
92 15884.6 17002.47 18531.4 36206.87 31046.97     
93 19426.11 17187.24 18552.56 36356.27 31082.02     
94 20979.17 17250.87 18595.56 36547.2 31052.94     
95 21742.83 17474.26 18721.86 36763.02 30954.49     
96 22211.68 15964.66 18765.18 37140.96 30873.99     
97 22671 15361.47 18786.68 37548.83 30765.44     
98 23079.43 15461.57 18978.23 37884.77 30601.73     
99 23399.42 15589.36 17466.45 38253.63 30286.72     
100 23660.39 15683.27 14253.39 38768.64 29967.82     
101 23844.73 15606.38 17805.32 39163.97 29454.59     
102 24036.01 15700.61 17614.18 39439.81 28884.67     
103 24099.23 15649 17675.1 39829.12 28405.85     
104 24126.7 15669.92 17636.68 36608.62 27804.95     
105 24062.84 15635.74 17614.14 42119.33 27192.42     
106 23844.64 15618.32 17581.67 41276.13 26424.62     
107 23599.23 15635.98 17528.45 41000.93 25983.75     
108 23255.98 15585.02 17486.73 40764.3 23049.67     
109 22862.68 15593.41 17446.68 40470.58 28271.43     
110 22492.9 15618.99 17462.45 40267.65 22313.55     
111 21906.5 15683.82 17491.46 40065.36 21843.09     
112 21420.34 15732.36 17446.76 40035.97 21358.5     
113 20763.5 15858.42 17506.36 39934.33 21055.18     
114 20339.03 15936.74 17501.15 39870.86 20640.33     
115 19636.18 16100.8 17530.55 39807.31 20570.48     
116 19149.04 16338.22 17653.53 39725.59 20338.33     
117 15633.35 16512.18 17677.71 39760.15 20251.75     
118 15538.1 16755.46 17802.96 39766.48 20233.21     
119 15783.81 16970.25 17933.7 39802.6 20196.36     
120 16000.61 17211.21 18123.17 39919.37 20273.96     
121 16183.76 15410.47 18193.5 39994.14 20360.48     
122 16210.18 14964.51 18364.37 40063.55 20506.81     
123 16319.42 15270.01 18467.97 40292.63 20720.47     
124 16356.26 15525.89 18008.01 40297.41 20936.19     
125 16413.21 15334.12 17118.18 40555.9 21206.5     
126 16401.83 15601.56 17275.46 40696.95 21485.66     
127 16374.34 15555.25 17462.53 40695.6 21702.69     
128 16420.1 15606.46 17447.23 40995.69 21957.59     
129 16383.14 15601.38 17550.39 38145.76 22250.72     
130 16383.29 15559.28 17550.59 41681.21 22454.88     
131 16337.75 15585.41 17614.34 41633.8 22570.08     
132 16420.39 15606.42 17550.39 41570.63 22723.48     
133 16364.65 15636.66 17590.17 41436.59 20377.12     
134 16420.62 15620.13 17574.32 41383.02 28395.08     
135 16465.77 15653.31 17570.14 41344.04 27655.2     
136 16529.72 15739.87 17594.32 41281.43 27096.78     
137 16592.96 15827.91 17609.98 41276.11 26904.24     
138 16720.8 15951.58 17619.5 41253.36 26648.53     
139 16739.43 16056.05 17677.67 41288.43 26429.77     
140 16934.91 16237.74 17677.97 41250.67 26488.31     
141 12387.25 16439.13 17781.35 41338.88 26301.49     
142 22235.71 16639.37 17893.2 41265.5 26326.52     
143 21893.57 16803.57 17972.84 41280.41 26302.12     
144 22633.96 17086.89 18104.72 41349.6 26330.69     
145 23177.1 17070.88 18191.4 41446.34 26269.3     
146 23726.96 15630.39 18360.97 41456.39 26330.9     
147 24099.29 15946.73 18425.56 41528.73 26236.78     
148 24510.94 15970.36 17781.67 41607.56 26232.96     
149 24581.36 16073.65 17700.82 41577.04 26141.26     
150 24992.63 16064.22 18202.02 41647.45 26045.84     
151 25084.36 16083.68 18090.97 41570.04 25884.95     
152 25183.28 16109.71 18088.93 41743.3 25722.51     
153 25153.49 15992.31 18111.48 37574.31 25438.58     
154 24991.92 16083.34 18111.36 39114.43 25182.11     
155 24801.28 16037.67 18122.36 38496.22 24899.85     
156 24481.77 16037.58 17928.89 38203.5 24637.56     
157 24062.22 16028.23 17997.19 37996.4 21906.46     
158 23626.07 16082.34 17997.04 37779.82 25432.95     
159 23052.43 16082.6 17897.24 37568.89 23298.19     
160 22494.15 16210.37 17953.2 37432.8 22591.88     
161 21843.11 16292.39 17973.43 36957.2 22097.21     
162 21147.5 16510.81 17896.26 37199.25 21802.43     
163 20528.54 16675.52 17913.19 37019.55 21461.52     
164 19891.69 16829.76 17963.1 37087.45 21128     
165 19273.99 17060.01 17952.91 37030.46 20808.02     
166 14921.27 17352.53 18020.8 37154.79 20928.63     
167 14534.8 17585.45 18099.71 37176.46 20935.81     
168 15422.95 17886.15 18163.76 37367.25 21042.48     
169 16123.88 18141.05 18131.12 37467.91 20999.79     
170 15973.26 17307.45 18354.46 37817.81 21014.98     
171 16163.94 16477.79 18425.4 37996.26 21254.97     
172 16161.73 16387.63 18616.65 38272.93 21357.78     
173 16318.35 16193.03 17702.19 38574.91 21565.1     
174 16255.62 16403.29 17853.3 38884.71 21782.83     
175 16465.57 16421.72 17211.34 39230.18 21978.53     
176 16356.42 16593.82 17403.73 39504.82 22161.41     
177 16356.67 16586.16 17462.81 39860.09 22276.12     
178 16301.62 16630.03 17448.77 35479.48 22481.2     
179 16247.24 16604.89 17520.61 39788.9 22595.14     
180 16290.09 16622.7 17548.16 40651.6 22769.41     
181 16356.47 16585.12 17614.33 40549.06 22804.82     
182 16292.55 16658.03 17606.98 40418.85 21207.98     
183 16249.87 16604.59 17550.06 40267.43 29799.91     
184 16388.53 16402.19 17549.84 40358.63 27912.85     
185 16402.42 16785.52 17527.16 40287.5 27128.84     
186 16529.31 16675.47 17532.21 40302.59 26682.61     
187 16611.8 16739.38 17506.43 40232.65 26424.41     
188 16639.75 16811.82 17641.14 40224.08 26522.59     
189 16821.02 16907.4 17698.03 40122.87 26046.96     
190 13258.54 16999.19 17678.22 40258.87 26424.95     
191 20971.69 17143.06 17870 40270.75 26233.67     
192 21511.53 17332.01 17893.86 39977.39 26335.51     
193 22417.02 17453.83 18092.06 40432.67 26148     
194 23006.02 15057.76 18176.06 40374.2 26139.58     
195 23527.11 14729.17 18280.49 40572.55 26075.99     
196 23917.7 16019.24 18404.06 40678.55 25978.75     
197 24410.57 16148.02 17538.5 40872.7 26111.34     
198 24672.75 16292.52 18103.02 40906.41 25978.85     
199 24909.39 16274.37 18165.06 40936.17 26010.77     
200 25020.7 16292.6 18151.93 41175.35 25792.87     
201 25062.46 16301.48 18128.8 41287.18 25707.22     
202 25118.98 16338.44 18109.44 38676.92 25438.76     
203 24956.6 16292.73 18152.01 39579.47 25248.09     
204 24775.53 16210.55 18071.8 38442.17 24992.49     
205 24424.54 16164.59 18122.06 37971.23 24794     
206 24090.53 16230.31 18040.51 37814.99 22399.95     
207 23754.55 16173.92 17996.88 37519.61 27367.51     
208 23243.46 16210.89 17933.36 37293.07 23746.52     
209 22545.51 16172.25 17997.66 37099.49 22914.26     
210 21970.12 16204.8 17933.45 36964.74 22416.88     
211 21278.24 16216.12 17953.2 36731.39 21931.46     
212 20655.71 16420.46 17850.01 36611.84 21661.73     
213 20020.41 16428.82 17933.36 36664.28 21270.97     
214 19399.99 16593.47 18017.09 36800.41 21191.21     
215 17254.6 16702.87 18040.51 36855.14 20991.13     
216 16245 16824.67 18118.57 36914.9 21025.1     
217 16356.34 17084.33 18110.1 36866.07 21055.41     
218 16544.84 17275.6 18301.03 37161.74 21128.59     
219 16750.64 14208.74 18383.03 37571.82 21230.53     
220 16885.54 14545.58 18552.71 37945.68 21358.04     
221 16958.96 15873.57 18637.73 38074.14 21359.62     
222 17019.98 16038.04 17585.19 38527 21650.91     
223 17079.66 16174.07 16512.87 38860.27 21918.88     
224 17040.07 16210.94 18224.02 39282.03 22150.39     
225 17083.93 16374.49 18094.89 39612.61 22313.45     
226 17039.46 16319.08 18236.19 40037.76 22458.96     
227 16976.22 16318.78 18299.64 35549.22 22642.62     
228 17059.6 16400.83 18321.4 38563.91 22825.48     
229 17020.15 16393.26 18382.69 37071.38 22924.87     
230 17015.76 16337.45 18328.49 36953.22 23091.4     
231 16980.35 16319.24 18298.16 36982.2 22058.77     
232 16971.78 16356.18 18318.63 36900.47 32138     
233 16956.2 16401.37 18276.13 36870.47 30411.47     
234 16975.93 16446.96 18343.97 36710.32 29616.72     
235 16970.46 16419.91 18342.92 36770.92 29331.79     
236 17069.61 16556.77 18362.27 36658.87 29043.4     
237 17123.35 16575.76 18340.12 36684.59 28789.06     
238 17240.79 16739.91 18448.51 36626.43 28724.63     
239 16156.4 16867.35 18420.08 36690.19 28723.9     
240 12799.94 16894.56 18470.8 36901.26 28502.36     
241 14837.76 17169.36 18510.36 36996.93 28630.05     
242 14951.13 17315.5 18531.4 37298.68 28439.05     
243 15333.83 17242.85 18638.12 37583.86 28438.97     
244 15397.69 13024.18 18680.52 37802.37 28564.96     
245 15457.03 15702.61 18871.8 38174.61 28342.71     
246 15545.02 16328.18 18914.08 38474.59 28310.86     
247 15639.63 16322.34 14138.62 38888.99 28055.07     
248 15666.27 16419.73 18180.76 39061.1 27785.28     
249 15606.11 16401.77 18596.8 39717.05 27541.49     
250 15665.62 16573.87 18595.21 39927.64 27223.77     
251 15623.01 16592.71 18680.5 39867.61 26627.83     
252 15618.91 16574.42 18638.13 43117.68 26237.5     
253 15619.02 16565.55 18808.67 43677.08 25948.49     
254 15569.96 16537.91 18786.58 44158.47 25502.47     
255 15589.3 16565.8 18808.96 43997.57 23643.97     
256 15605.98 16574.14 18743.76 43859.48 28275.19     
257 15682.54 16611.89 18702.59 43638.53 24513.92     
258 15657.13 16530.12 18743.98 43785.54 23588.71     
259 15817.21 16639.55 18829.75 43844.78 23207.4     
260 15883.15 16677.31 18786.12 43811.07 22821.54     
261 16018.86 16703.01 18722.86 43943.36 22525.66     
262 16109.7 16740.03 18765.3 43774.04 22416.61     
263 16337.72 16935.3 18744.75 43765.66 22276.1     
264 14320.34 17021.71 18687.5 43721.67 22186.77     
265 13580.4 17212.05 18808.38 43689.33 22224.17     
266 13574.74 17251.78 18765.82 43432.11 22314.39     
267 13767.86 17531.28 18830.61 43593.8 22379.98     
268 13894.53 13218.44 18893.44 43356.89 22492.86     
269 13990.23 15984.91 18871.87 43250.49 22608.09     
270 14070.22 15360.85 18998.18 43113.01 22697.15     
271 14054.63 15461.31 17738.26 43147.33 22889.83     
272 14102.83 15363.69 17524.26 42792.7 23015.54     
273 14133.99 15715.55 17397.64 42841.81 23179.87     
274 14118.33 15528.27 17491.03 42445.12 23219.52     
275 14118.44 15696.71 17546.17 42613.14 23461.59     
276 14102.76 15704.06 17702.35 40277.63 23408.33     
277 14133.73 15742.62 17658.57 42350 23552.48     
278 14182.47 15729.68 17723.69 42866.06 23398.04     
279 14246.48 15718.22 17760.42 42641.14 23552.48     
280 14263.36 15721.89 17717.79 42668.87 20970.8     
281 14437.36 15744.04 17722.47 42700.33 29464.11     
282 14576.25 15758.15 17722.26 42592.1 28568.24     
283 14823.46 15834.48 17750.1 42665.87 27990.19     
284 14997.65 15826.12 17766.08 42587.73 27725.81     
285 15274.4 15993.98 17785.84 42523.01 27254     
286 15475.67 16192.35 17786.18 42552.27 27157.79     
287 15786.69 16275 17825.98 42565.15 27159.94     
288 15260.1 16530.45 17873.73 42640.13 27065.29     
289 9781.53 16684.81 17997.35 42596.36 27094.73     
290 14846.72 16932.9 18013.76 42564.92 27039.01     
291 14569.35 17149.98 18238.77 42604.28 27063.32     
292 14869.83 17185.76 18319.19 42340.26 26969.1     
293 14950.94 16363.13 18383.61 42586.87 26968.56     
294 14853.64 16491.99 18618.07 42551.82 26902.75     
295 15001.8 16930.13 18680.79 42445.52 26906.27     
296 14997.84 16988.57 18963.09 42426 26586.83     
297 15159.58 17053.77 19002.89 42332.85 26682.75     
298 15236.25 17186.74 19358.66 42294.44 26519.5     
299 14916.74 16956.36 19445.67 42285.18 26138.84     
300 15093.41 17118.47 19532.04 40587.87 25982.49     
301 15125.07 17193.72 19614.42 37833.52 25664.7     
302 15120.79 17275.51 19214.67 41431.65 25375.28     
303 15142.04 16970.94 19530.36 41441.39 25056.89     
304 15156.17 17167.54 19616.37 41262.1 23080.72     
305 15211.34 17207.48 19804.28 41191.59 26479.98     
306 15329.38 17295.02 19573.43 41111.94 26038.4     
307 15380.54 17232.19 19532.67 40120.24 25468.38     
308 15559.36 17231.23 19532.27 40634.17 24892.5     
309 15667.51 17211.49 19590.94 40948.32 24609.54     
310 15845.94 17232.13 19572.89 40947.98 24288.41     
311 16018.43 17339.51 19532.17 40394.63 23500.67     
312 16255.76 17358.93 19468.38 40782.39 23741.5     
313 12844.81 17506.6 19379.06 40989.76 23823.22     
314 13838.37 17513.32 19403.23 41057.34 23917.12     
315 14054.69 17638.35 19381.86 41178.27 23569.8     
316 14182.61 17762.22 19381.82 41157.72 23895.8     
317 14356.8 16398.06 19299.79 41333.99 24047.96     
318 14454.9 13361.24 19295.31 41372.85 24200.89     
319 14481.51 16130.41 19337.81 41371.39 24291.08     
320 14567.31 16288.44 18940.66 41546.92 24327.46     
321 14585.06 16356.11 17022.82 41620.05 24383.27     
322 14536 16447.67 18070.55 41695.9 24364.85     
323 14615 16484.45 18553.07 41697.5 24397.55     
324 14568.03 16447.16 18701.66 41822.29 24290.78     
325 14614.84 16566.56 18744.17 38422.47 24318.95     
326 14568.99 16529.65 18765.69 39510.02 24188.49     
327 14627.54 16529.97 18765.6 37658.49 24036.17     
328 14678.4 16548.63 18809.07 37862.1 23953.35     
329 14742.26 16593.89 18915.07 37821.75 21564.87     
330 14840.47 16557.88 18892.91 37749.34 34261.95     
331 14933.47 16575.29 18935.79 37604.89 31273.68     
332 15125.46 16648.59 18914.07 37502.54 30699.08     
333 15252.65 16619.99 18787.89 37584 30262.59     
334 15462.08 16720.58 18850.16 37448.48 29968.96     
335 15667 16830.15 18808.31 37541.91 29645.27     
336 15845.78 16868.75 18850.55 37604.26 29518.98     
337 16128.01 17040.58 18829.83 37667.27 29588.06     
338 13323.23 17168.4 18876.22 37749.84 29361.17     
339 12571.33 17232.34 18893.17 37903.99 29490.89     
340 12776.81 17467.53 18956.5 38068.59 29424.75     
341 12904.9 17590.54 18935.01 38343.7 29481.07     
342 12933.9 16097.19 18935.63 38633.65 29489.68     
343 12954.58 14189.51 19063.27 38863.58 29297.77     
344 12968.67 14654.54 19062.91 39260.1 29140.53     
345 12997.11 14506.3 16151.07 39541.39 28979.29     
346 12968.54 14569.73 16767.45 39805.46 28595.93     
347 12925.81 14601.01 16292.68 40094.32 28247.79     
348 12868.63 14646.23 16447.47 40450.31 27834.5     
349 12954.18 14649.05 16393.32 40480.31 27382.98     
350 12982.49 14551.57 16346.76 38978.65 26808.52     
351 12982.73 14553.81 16357.09 46862.06 26275.11     
352 13018.21 14509.54 16383.4 47006.12 25846.93     
353 13195.85 14565.27 16310.78 47364.63 25281.61     
354 13334.81 14597.8 16274.21 47496.28 23021.86     
355 13415.43 14584.04 16274.73 47758.97 27659.65     
356 13783.6 14681.1 16209.8 48002.78 26712.84     
357 14039.98 14712.49 16292.73 48165.84 26168.97     
358 14294.55 14916.4 16255.62 48391.4 25674.8     
359 14651.86 15108.2 16320.35 48412.18 25300.13     
360 14997.71 15208.89 16401.52 48471.8 25120.45     
361 15411.22 15555.89 16574.53 48720.18 24985.18     
362 14543.77 15763.54 16711.96 48641.97 24900.29     
363 12734.2 16101.04 16833.11 48467.69 24801.19     
364 13033.09 16420.2 17102.49 48211.49 24709.6     
365 13160.02 16760.52 17295.68 48033.75 24720.08     
366 13360.09 12306.01 17613.68 47789.07 24626.5     
367 13414.86 15180.65 17849.56 47394.26 24701.56     
368 13479.59 14837.81 18076.94 46747.05 24673.37     
369 13463.02 14853.03 14902.03 46424.81 24772.49     
370 13467.67 15078.65 15888.56 45818.29 24864.51     
371 13431.55 14933.86 16707.59 45185.62 24892.44     
372 13464.09 15031.72 16757.52 44634.6 24772.09     
373 13412.97 15074.41 16960.81 44030.97 24864.47     
374 13562.62 15095.63 16892.34 39340.47 24765.28     
375 13509.36 15078.59 16951.99 43212.05 24708.08     
376 13574.76 15044.52 16980.48 43737.35 24711.31     
377 13704.15 15044.93 16951.87 43486.26 24572.02     
378 13766.18 15045.08 16892.72 43589.65 27242.74     
379 14006.51 15159.79 16869.26 43443.72 30316.29     
380 14166.6 15091.52 16928.32 43420.2 29456.05     
381 14373.91 15287.42 16948.38 43482.66 29107.13     
382 14666.32 15349.59 17012.64 43381.07 28597.5     
383 14916.56 15543.06 16977.1 43318.61 28502.45     
384 15206.19 15702.5 17104.33 43240.52 28406.49     
385 15525.08 15918.17 17163.05 43243.41 28182.63     
386 13636.63 16144.98 17320.06 43254.01 28279.15     
387 13470.32 16401.64 17442.52 43427.79 28250.23     
388 14355.2 16657.6 17659.52 43172.65 28227.27     
389 14419.84 16905.97 17780.01 43297.23 28154.94     
390 14615 15010.27 18020.76 43267.09 28090.77     
391 14729.87 14955.75 18134.84 43331.85 28152.19     
392 14754.91 16543.75 18318.54 43164.5 27901.39     
393 14805.59 16593.23 17908.55 43187.65 27837.79     
394 14805.64 16785.06 16650.65 43125.35 27689.66     
395 14776.74 16822.38 18703.94 42986.4 27511.99     
396 14776.38 16936.84 19126.7 42919.27 27224.02     
397 14806.52 16961.42 19254.11 42670.01 26904.73     
398 14806.19 16937.09 19257.18 36727.38 26550.88     
399 14822.98 16913.37 19336.87 42726.94 26143.86     
400 14807.38 16953.82 19340.91 41694.14 25752.86     
401 14760.71 16892.83 19404.56 41882.81 25280.04     
402 14980.89 16976.32 19400.83 41887.02 23456.7     
403 14998.03 16892.92 19365.99 41728.36 31036.16     
404 15171.86 16889.03 19381.53 41727.24 25979.91     
405 15337.05 16873.95 19359.03 41635.16 25532.08     
406 15478.42 16913.04 19274.05 41684.36 25054.78     
407 15640.06 17040.31 19190.6 41568.16 24772.91     
408 15891.48 17060.38 19148.34 41555.89 24546.05     
409 16109.62 17148.61 19221.15 41648.15 24481.92     
410 16374.77 17295.62 19232.99 41684.71 24319.1     
411 14125.73 17296.03 19254.03 41570.29 24254.47     
412 12203.66 17487.22 19212.28 41497.33 24235.98     
413 12251.75 17570.89 19211.87 41271.54 24227.32     
414 12343.97 17805.82 19157.61 41772.81 24390.11     
415 12343.64 16649.59 19211.49 41754.4 24389.47     
416 12407.77 13611.3 19232.5 41879.07 24383.17     
417 12350.89 13676.63 19275.52 41782.01 24248.52     
418 12308.49 13783.06 17638.52 41786.78 24564.12     
419 12265.71 13719.54 15333.79 41911.93 24609.56     
420 12223.4 13750.99 15317.05 41839.6 24661.24     
421 12166.47 13704.25 15253.01 41866.33 24524.26     
422 12202.14 13638.71 15205.77 41909.97 24481.94     
423 12207.89 13607.27 15171.93 39721.79 24322.37     
424 12225.95 13592.07 15078.42 53070.95 24297.98     
425 12334.03 13528.17 14997.72 53225.14 24126.76     
426 12428.97 13463 14934.12 53913.29 23972.1     
427 12599.43 13512.85 14886.85 54229.56 21086.68     
428 12812.39 13511.76 14806.15 54805.35 23789.3     
429 13046.04 13608.17 14759.52 55152.84 22977.48     
430 13370.66 13720.33 14725.12 55596.96 22212.57     
431 13639.94 13863.65 14839.59 55852.45 21794     
432 14101.74 14070.71 14905.58 55994.99 21301.03     
433 12438.07 14327.62 15044.32 56042.72 21118.64     
434 11996.73 14619.53 15159.09 56270.69 20785.01     
435 12933.1 14903.93 15393.18 56179.61 20616.15     
436 13004.06 15317.15 15654.12 55946.67 20464.59     
437 13188.54 14464.44 15955.49 55824.93 20338.64     
438 13195.09 15679.08 16274.08 55405.08 20315.63     
439 13259.38 14651.89 16675.32 54700.44 20296.79     
440 13334.59 14900.11 16788.67 54132.94 20379.31     
441 13351.7 15078.32 16833.35 53191.79 20577.96     
442 13351.87 15185.58 17295.24 52186.23 20736.46     
443 13336.19 15206.03 17530.81 51061.2 20916.92     
444 13351.87 15235.81 17589.96 49845.52 21191.21     
445 13302.14 15223.91 17638.54 45961.92 21485.79     
446 13370.27 15218.93 17781.38 49213.02 21742.42     
447 13383.03 15188.32 17658.33 54992.36 22059.24     
448 13448.5 15239.63 17786.11 55186.23 22352.43     
449 13590.34 15253.22 17698.15 54896.99 19442.77     
450 13671.27 15235.99 17761.86 54804.64 22062.63     
451 13847.33 15282.8 17658.29 54967.56 17009.1     
452 14118.5 15316.58 17678.42 54899 16645.78     
453 14310.98 15367.36 17677.97 55121.55 16329.68     
454 14554.81 15474.08 17698.24 55121.87 15963.61     
455 14891.25 15571.69 17702.12 55217.49 15800.31     
456 15157.04 15783.69 17698.26 54997.45 15699.67     
457 15508.41 15936.66 17742.04 54836.68 15569.5     
458 11730.59 16164.75 17805.75 54269.19 15538.33     
459 14100.1 16383.4 17889.5 54045.6 15609.8     
460 14135.75 16611.62 17957.61 53398.22 15763.72     
461 14325.87 16851.38 18121.72 52698.36 16146.62     
462 14527.92 15010.27 18192.03 51772.28 16492.68     
463 14571.07 15775.28 18340.81 50960.37 17035.88     
464 14648.81 16229.17 18404.39 49926.63 17658.61     
465 14742.57 16446.72 15792.08 48936.39 18261.78     
466 14742.52 16511.42 17740.01 47998.67 18999.44     
467 14806.45 16638.07 18907.91 46999.05 19723.54     
468 14742.64 16695.1 19084.16 46145.85 20403.56     
469 14725.32 16772.38 19084.18 45231.05 21167.17     
470 14725.35 16784.62 19170.3 40400.04 21716.52     
471 14742.45 16766.69 19236.85 44579.88 22276.19     
472 14742.33 16765.93 19275.86 43952.38 22697.45     
473 14776.29 16739.18 19296.56 43899.29 23117.93     
474 14869.99 16739.21 19340.79 43823.89 23439.05     
475 14952.94 16747.7 19339.27 43564.21 26386.38     
476 15044.46 16739.54 19337.63 43697.34 24476.06     
477 15188.86 16784.44 19293.6 43688.29 23852.03     
478 15380.34 16766.11 19256.56 43621.81 23424.69     
479 15588.96 16840.05 19211.7 43546.1 23101.07     
480 15813.12 16876.85 19190.42 43487.76 22893.54     
481 16000.26 16967.25 19211.89 43598.07 22771.45     
482 16255.47 17059.56 19147.99 43652.17 22685.13     
483 11622.83 17167.14 19147.94 43598.1 22697.84     
484 14013.47 17334.87 19105.22 43594.68 22761.31     
485 13527.6 17419.86 19190.08 43480.18 22837.04     
486 13781.93 17594.56 19126.49 43395.06 22760.95     
487 13833.03 14201.71 19211.27 43327.59 22978.15     
488 13958.3 14707.82 19168.86 43185.08 23106.73     
489 13944.06 15285.53 19233.05 43038.53 23207.98     
490 14021.98 15602.14 16940.04 42987.65 23371.82     
491 13959.36 15525.41 17342.93 42837.74 23499.19     
492 14024.25 15716.67 17699.14 42675.49 23653.13     
493 14006.21 15712.85 17677.85 42587.96 23652.7     
494 14007.74 15691.03 17761.76 42446.52 23781.12     
495 14085.51 15681.77 17806.18 36294.34 23744.5     
496 14038.41 15729.21 17805.26 42338.98 23781.69     
