1.39037	6944	4.90037	6944
1.39038	6985	4.90038	6985
1.39039	7026	4.90039	7026
1.3904	7066	4.9004	7066
1.40036	7106	5.00036	7106
1.40037	7146	5.00037	7146
1.40038	7186	5.00038	7186
1.40039	7225	5.00039	7225
1.4004	7264	5.0004	7264
1.40041	7303	5.00041	7303
1.41036	7342	5.10036	7342
1.41037	7381	5.10037	7381
1.41038	7419	5.10038	7419
1.41039	7457	5.10039	7457
1.4104	7495	5.1004	7495
1.41041	7533	5.10041	7533
1.42037	7571	5.20037	7571
1.42038	7608	5.20038	7608
1.42039	7645	5.20039	7645
1.4204	7682	5.2004	7682
1.42041	7719	5.20041	7719
1.42042	7756	5.20042	7756
1.42043	7793	5.20043	7793
1.43038	7829	5.30038	7829
1.43039	7865	5.30039	7865
1.4304	7901	5.3004	7901
1.43041	7937	5.30041	7937
1.43042	7973	5.30042	7973
1.43043	8009	5.30043	8009
1.43044	8044	5.30044	8044
1.44039	8079	5.40039	8079
1.4404	8114	5.4004	8114
1.44041	8149	5.40041	8149
1.44042	8184	5.40042	8184
1.44043	8219	5.40043	8219
1.44044	8253	5.40044	8253
1.44044	8287	5.40044	8287
1.45039	8321	5.50039	8321
1.4504	8355	5.5004	8355
1.45041	8389	5.50041	8389
1.45042	8423	5.50042	8423
1.45043	8457	5.50043	8457
1.45044	8490	5.50044	8490
1.45045	8523	5.50045	8523
1.4604	8556	5.6004	8556
1.46041	8589	5.60041	8589
1.46042	8622	5.60042	8622
1.46043	8655	5.60043	8655
1.46044	8688	5.60044	8688
1.46045	8721	5.60045	8721
1.46046	8753	5.60046	8753
1.4704	8785	5.7004	8785
1.47043	3752	5.70043	3752
1.49042	1340	5.90042	1340
1.51043	1554	6.10043	1554
1.52044	1738	6.20044	1738
1.53045	1903	6.30045	1903
1.54046	2053	6.40046	2053
1.55046	2192	6.50046	2192
1.56047	2323	6.60047	2323
1.56048	2446	6.60048	2446
1.57048	2563	6.70048	2563
1.57049	2675	6.70049	2675
1.58049	2782	6.80049	2782
1.5805	2885	6.8005	2885
1.5905	2984	6.9005	2984
1.59051	3080	6.90051	3080
1.6005	3173	7.0005	3173
1.60051	3263	7.00051	3263
1.61051	3351	7.10051	3351
1.61052	3436	7.10052	3436
1.61053	3519	7.10053	3519
1.62052	3600	7.20052	3600
1.62053	3679	7.20053	3679
1.62054	3757	7.20054	3757
1.63053	3833	7.30053	3833
1.63054	3907	7.30054	3907
1.63055	3980	7.30055	3980
1.64053	4052	7.40053	4052
1.64054	4122	7.40054	4122
1.64055	4191	7.40055	4191
1.65054	4259	7.50054	4259
1.65055	4326	7.50055	4326
1.65056	4392	7.50056	4392
1.66054	4457	7.60054	4457
1.66055	4521	7.60055	4521
1.66056	4584	7.60056	4584
1.66057	4646	7.60057	4646
1.67055	4707	7.70055	4707
1.67056	4768	7.70056	4768
1.67057	4828	7.70057	4828
1.67058	4887	7.70058	4887
1.68056	4945	7.80056	4945
1.68057	5003	7.80057	5003
1.68058	5060	7.80058	5060
1.68059	5116	7.80059	5116
1.69057	5172	7.90057	5172
1.69058	5227	7.90058	5227
1.69059	5281	7.90059	5281
1.6906	5335	7.9006	5335
1.70057	5388	8.00057	5388
1.70058	5441	8.00058	5441
1.70059	5493	8.00059	5493
1.7006	5545	8.0006	5545
1.71058	5596	8.10058	5596
1.71059	5647	8.10059	5647
1.7106	5697	8.1006	5697
1.71061	5747	8.10061	5747
1.71062	5796	8.10062	5796
1.72059	5845	8.20059	5845
1.7206	5894	8.2006	5894
1.72061	5942	8.20061	5942
1.72062	5990	8.20062	5990
1.72063	6037	8.20063	6037
1.7306	6084	8.3006	6084
1.73061	6131	8.30061	6131
1.73062	6177	8.30062	6177
1.73063	6223	8.30063	6223
1.73064	6269	8.30064	6269
1.7406	6314	8.4006	6314
1.74061	6359	8.40061	6359
1.74062	6404	8.40062	6404
1.74063	6448	8.40063	6448
1.74064	6492	8.40064	6492
1.75061	6536	8.50061	6536
1.75062	6579	8.50062	6579
1.75063	6622	8.50063	6622
1.75064	6665	8.50064	6665
1.75065	6708	8.50065	6708
1.75066	6750	8.50066	6750
1.76062	6792	8.60062	6792
1.76063	6834	8.60063	6834
1.76064	6876	8.60064	6876
1.76065	6917	8.60065	6917
1.76066	6958	8.60066	6958
1.76067	6999	8.60067	6999
1.77063	7040	8.70063	7040
1.77064	7080	8.70064	7080
1.77065	7120	8.70065	7120
1.77066	7160	8.70066	7160
1.77067	7200	8.70067	7200
1.77068	7239	8.70068	7239
1.78063	7278	8.80063	7278
1.78064	7317	8.80064	7317
1.78065	7356	8.80065	7356
1.78066	7395	8.80066	7395
1.78067	7433	8.80067	7433
1.78068	7471	8.80068	7471
1.79064	7509	8.90064	7509
1.79065	7547	8.90065	7547
1.79066	7585	8.90066	7585
1.79067	7622	8.90067	7622
1.79068	7659	8.90068	7659
1.79069	7696	8.90069	7696
1.80064	7733	9.00064	7733
1.80065	7770	9.00065	7770
1.80066	7806	9.00066	7806
1.80067	7842	9.00067	7842
1.80068	7878	9.00068	7878
1.80069	7914	9.00069	7914
1.8007	7950	9.0007	7950
1.81065	7986	9.10065	7986
1.81066	8021	9.10066	8021
1.81067	8056	9.10067	8056
1.81068	8091	9.10068	8091
1.81069	8126	9.10069	8126
1.8107	8161	9.1007	8161
1.81071	8196	9.10071	8196
1.82066	8231	9.20066	8231
1.82067	8265	9.20067	8265
1.82068	8299	9.20068	8299
1.82069	8333	9.20069	8333
1.8207	8367	9.2007	8367
1.82071	8401	9.20071	8401
1.82072	8435	9.20072	8435
1.83067	8469	9.30067	8469
1.83068	8502	9.30068	8502
1.83069	8535	9.30069	8535
1.8307	8568	9.3007	8568
1.83071	8601	9.30071	8601
1.83072	8634	9.30072	8634
1.83073	8667	9.30073	8667
1.84067	8700	9.40067	8700
1.84068	8733	9.40068	8733
1.84069	8765	9.40069	8765
1.8407	8797	9.4007	8797
1.84071	8829	9.40071	8829
1.84072	8861	9.40072	8861
1.84073	8893	9.40073	8893
1.84074	8925	9.40074	8925
1.85068	8957	9.50068	8957
1.85069	8989	9.50069	8989
1.8507	9020	9.5007	9020
1.85071	9051	9.50071	9051
1.85072	9082	9.50072	9082
1.85073	9113	9.50073	9113
1.85074	9144	9.50074	9144
1.85075	9175	9.50075	9175
1.86069	9206	9.60069	9206
1.8607	9237	9.6007	9237
1.86071	9268	9.60071	9268
1.86072	9298	9.60072	9298
1.86073	9328	9.60073	9328
1.86074	9358	9.60074	9358
1.86075	9388	9.60075	9388
1.86076	9418	9.60076	9418
1.8707	9448	9.7007	9448
1.87071	9478	9.70071	9478
1.87072	9508	9.70072	9508
1.87073	9538	9.70073	9538
1.87074	9568	9.70074	9568
1.87075	9598	9.70075	9598
1.87076	9627	9.70076	9627
1.87077	9656	9.70077	9656
1.8807	9685	9.8007	9685
1.88071	9714	9.80071	9714
1.88072	9743	9.80072	9743
1.88073	9772	9.80073	9772
1.88074	9801	9.80074	9801
1.88075	9830	9.80075	9830
1.88076	9859	9.80076	9859
1.88077	9888	9.80077	9888
1.88078	9917	9.80078	9917
1.89071	9945	9.90071	9945
1.89072	9973	9.90072	9973
1.89073	10001	9.90073	10001
1.89074	10029	9.90074	10029
1.89075	10057	9.90075	10057
1.89076	10085	9.90076	10085
1.89077	10113	9.90077	10113
1.89078	10141	9.90078	10141
1.89079	10169	9.90079	10169
1.90072	10197	10.0007	10197
1.90073	10225	10.0007	10225
1.90074	10253	10.0007	10253
1.90075	10281	10.0008	10281
1.90076	10308	10.0008	10308
1.90077	10335	10.0008	10335
1.90078	10362	10.0008	10362
1.90079	10389	10.0008	10389
1.9008	10416	10.0008	10416
1.91073	10443	10.1007	10443
1.91074	10470	10.1007	10470
1.91075	10497	10.1008	10497
1.91076	10524	10.1008	10524
1.91077	10551	10.1008	10551
1.91078	10578	10.1008	10578
1.91079	10605	10.1008	10605
1.9108	10632	10.1008	10632
1.91081	10659	10.1008	10659
1.92074	10685	10.2007	10685
1.92075	10711	10.2007	10711
1.92076	10737	10.2008	10737
1.92077	10763	10.2008	10763
1.92078	10789	10.2008	10789
1.92079	10815	10.2008	10815
1.9208	10841	10.2008	10841
1.92081	10867	10.2008	10867
1.92082	10893	10.2008	10893
1.93074	10919	10.3007	10919
1.93075	10945	10.3008	10945
1.93076	10971	10.3008	10971
1.93077	10997	10.3008	10997
1.93078	11023	10.3008	11023
1.93079	11049	10.3008	11049
1.9308	11075	10.3008	11075
1.93081	11100	10.3008	11100
1.93082	11125	10.3008	11125
1.93083	11150	10.3008	11150
1.94075	11175	10.4008	11175
1.94076	11200	10.4008	11200
1.94077	11225	10.4008	11225
1.94078	11250	10.4008	11250
1.94079	11275	10.4008	11275
1.9408	11300	10.4008	11300
1.94081	11325	10.4008	11325
1.94082	11350	10.4008	11350
1.94083	11375	10.4008	11375
1.94084	11400	10.4008	11400
1.95076	11425	10.5008	11425
1.95077	11450	10.5008	11450
1.95078	11475	10.5008	11475
1.95079	11500	10.5008	11500
1.9508	11524	10.5008	11524
1.95081	11548	10.5008	11548
1.95082	11572	10.5008	11572
1.95083	11596	10.5008	11596
1.95084	11620	10.5008	11620
1.95085	11644	10.5008	11644
1.96077	11668	10.6008	11668
1.96078	11692	10.6008	11692
1.96079	11716	10.6008	11716
1.9608	11740	10.6008	11740
1.96081	11764	10.6008	11764
1.96082	11788	10.6008	11788
1.96083	11812	10.6008	11812
1.96084	11836	10.6008	11836
1.96085	11860	10.6008	11860
1.96085	11884	10.6009	11884
1.97077	11908	10.7008	11908
1.97078	11932	10.7008	11932
1.97079	11956	10.7008	11956
1.9708	11980	10.7008	11980
1.97081	12003	10.7008	12003
1.97082	12026	10.7008	12026
1.97083	12049	10.7008	12049
1.97084	12072	10.7008	12072
1.97085	12095	10.7009	12095
1.97086	12118	10.7009	12118
1.97087	12141	10.7009	12141
1.98078	12164	10.8008	12164
1.98079	12187	10.8008	12187
1.9808	12210	10.8008	12210
1.98081	12233	10.8008	12233
1.98082	12256	10.8008	12256
1.98083	12279	10.8008	12279
1.98084	12302	10.8008	12302
1.98085	12325	10.8009	12325
1.98086	12348	10.8009	12348
1.98087	12371	10.8009	12371
1.98088	12394	10.8009	12394
1.99079	12417	10.9008	12417
1.9908	12440	10.9008	12440
1.99081	12463	10.9008	12463
1.99082	12486	10.9008	12486
1.99083	12509	10.9008	12509
1.99084	12531	10.9008	12531
1.99085	12553	10.9009	12553
1.99086	12575	10.9009	12575
1.99087	12597	10.9009	12597
1.99088	12619	10.9009	12619
1.99089	12641	10.9009	12641
2.0008	12663	11.0008	12663
2.00081	12685	11.0008	12685
2.00082	12707	11.0008	12707
2.00083	12729	11.0008	12729
2.00084	12751	11.0008	12751
2.00085	12773	11.0008	12773
2.00086	12795	11.0009	12795
2.00087	12817	11.0009	12817
2.00088	12839	11.0009	12839
2.00088	12861	11.0009	12861
2.00089	12883	11.0009	12883
2.0108	12905	11.1008	12905
2.01081	12927	11.1008	12927
2.01082	12949	11.1008	12949
2.01083	12971	11.1008	12971
2.01084	12993	11.1008	12993
2.01085	13015	11.1009	13015
2.01086	13037	11.1009	13037
2.01087	13059	11.1009	13059
2.01088	13080	11.1009	13080
2.01089	13101	11.1009	13101
2.0109	13122	11.1009	13122
2.01091	13143	11.1009	13143
2.02081	13164	11.2008	13164
2.02082	13185	11.2008	13185
2.02083	13206	11.2008	13206
2.02084	13227	11.2008	13227
2.02085	13248	11.2009	13248
2.02086	13269	11.2009	13269
2.02087	13290	11.2009	13290
2.02088	13311	11.2009	13311
2.02089	13332	11.2009	13332
2.0209	13353	11.2009	13353
2.02091	13374	11.2009	13374
2.02092	13395	11.2009	13395
2.03082	13416	11.3008	13416
2.03083	13437	11.3008	13437
2.03084	13458	11.3008	13458
2.03085	13479	11.3009	13479
2.03086	13500	11.3009	13500
2.03087	13521	11.3009	13521
2.03088	13542	11.3009	13542
2.03089	13563	11.3009	13563
2.0309	13584	11.3009	13584
2.03091	13605	11.3009	13605
2.03092	13626	11.3009	13626
2.03093	13647	11.3009	13647
2.04083	13668	11.4008	13668
2.04084	13689	11.4008	13689
2.04085	13709	11.4009	13709
2.04086	13729	11.4009	13729
2.04087	13749	11.4009	13749
2.04088	13769	11.4009	13769
2.04089	13789	11.4009	13789
2.0409	13809	11.4009	13809
2.04091	13829	11.4009	13829
2.04092	13849	11.4009	13849
2.04093	13869	11.4009	13869
2.04094	13889	11.4009	13889
2.05084	13909	11.5008	13909
2.05085	13929	11.5008	13929
2.05086	13949	11.5009	13949
2.05087	13969	11.5009	13969
2.05088	13989	11.5009	13989
2.05089	14009	11.5009	14009
2.0509	14029	11.5009	14029
2.05091	14049	11.5009	14049
2.05092	14069	11.5009	14069
2.05092	14089	11.5009	14089
2.05093	14109	11.5009	14109
2.05094	14129	11.5009	14129
2.06084	14149	11.6008	14149
2.06085	14169	11.6009	14169
2.06086	14189	11.6009	14189
2.06087	14209	11.6009	14209
2.06088	14229	11.6009	14229
2.06089	14249	11.6009	14249
2.0609	14269	11.6009	14269
2.06091	14289	11.6009	14289
2.06092	14309	11.6009	14309
2.06093	14329	11.6009	14329
2.06094	14349	11.6009	14349
2.06095	14369	11.6009	14369
2.06096	14388	11.601	14388
2.07085	14407	11.7009	14407
2.07086	14426	11.7009	14426
2.07087	14445	11.7009	14445
2.07088	14464	11.7009	14464
2.07089	14483	11.7009	14483
2.0709	14502	11.7009	14502
2.07091	14521	11.7009	14521
2.07092	14540	11.7009	14540
2.07093	14559	11.7009	14559
2.07094	14578	11.7009	14578
2.07095	14597	11.7009	14597
2.07096	14616	11.701	14616
2.07097	14635	11.701	14635
2.08086	14654	11.8009	14654
2.08087	14673	11.8009	14673
2.08088	14692	11.8009	14692
2.08089	14711	11.8009	14711
2.08091	14730	11.8009	14730
2.08092	6700	11.8009	6700
2.10088	6742	12.0009	6742
2.10089	6784	12.0009	6784
2.1009	6826	12.0009	6826
2.10091	6868	12.0009	6868
2.10092	6909	12.0009	6909
2.10093	6950	12.0009	6950
2.11089	6991	12.1009	6991
2.1109	7032	12.1009	7032
2.11091	7072	12.1009	7072
2.11092	7112	12.1009	7112
2.11093	7152	12.1009	7152
2.11094	7192	12.1009	7192
2.1209	7231	12.2009	7231
2.12091	7270	12.2009	7270
2.12092	7309	12.2009	7309
2.12093	7348	12.2009	7348
2.12094	7387	12.2009	7387
2.12095	7425	12.2009	7425
2.1309	7463	12.3009	7463
2.13091	7501	12.3009	7501
2.13092	7539	12.3009	7539
2.13093	7577	12.3009	7577
2.13094	7614	12.3009	7614
2.13095	7651	12.301	7651
2.14091	7688	12.4009	7688
2.14092	7725	12.4009	7725
2.14093	7762	12.4009	7762
2.14094	7799	12.4009	7799
2.14095	7835	12.4009	7835
2.14096	7871	12.401	7871
2.14097	7907	12.401	7907
2.15092	7943	12.5009	7943
2.15093	7979	12.5009	7979
2.15094	8015	12.5009	8015
2.15095	8050	12.5009	8050
2.15096	8085	12.501	8085
2.15097	8120	12.501	8120
2.15098	8155	12.501	8155
2.16093	8190	12.6009	8190
2.16094	8225	12.6009	8225
2.16095	8259	12.6009	8259
2.16096	8293	12.601	8293
2.16097	8327	12.601	8327
2.16098	8361	12.601	8361
2.16099	8395	12.601	8395
2.17093	8429	12.7009	8429
2.17094	8463	12.7009	8463
2.17095	8496	12.701	8496
2.17096	8529	12.701	8529
2.17097	8562	12.701	8562
2.17098	8595	12.701	8595
2.17099	8628	12.701	8628
2.18094	8661	12.8009	8661
2.18095	8694	12.8009	8694
2.18096	8727	12.801	8727
2.18097	8759	12.801	8759
2.18098	8791	12.801	8791
2.18099	8823	12.801	8823
2.181	8855	12.801	8855
2.18101	8887	12.801	8887
2.19095	8919	12.9009	8919
2.19096	8951	12.901	8951
2.19097	8983	12.901	8983
2.19098	9014	12.901	9014
2.19099	3752	12.901	3752
2.21098	3828	13.101	3828
2.21099	3903	13.101	3903
2.211	3976	13.101	3976
2.22098	4048	13.201	4048
2.221	4118	13.201	4118
2.22101	4187	13.201	4187
2.23099	4255	13.301	4255
2.231	4322	13.301	4322
2.23101	4388	13.301	4388
2.24099	4453	13.401	4453
2.24101	4517	13.401	4517
2.24102	4580	13.401	4580
2.24103	4642	13.401	4642
2.251	4703	13.501	4703
2.25102	4764	13.501	4764
2.25103	4824	13.501	4824
2.25104	4883	13.501	4883
2.26101	4941	13.601	4941
2.26103	4999	13.601	4999
2.26104	5056	13.601	5056
2.26105	5112	13.601	5112
2.27102	5168	13.701	5168
2.27103	5223	13.701	5223
2.27104	5278	13.701	5278
2.27105	5332	13.7011	5332
2.28102	5385	13.801	5385
2.28104	5438	13.801	5438
2.28105	5490	13.801	5490
2.28106	5542	13.8011	5542
2.29103	5593	13.901	5593
2.29104	5644	13.901	5644
2.29105	5694	13.901	5694
2.29106	5744	13.9011	5744
2.29107	5794	13.9011	5794
2.30104	5843	14.001	5843
2.30105	5892	14.001	5892
2.30106	5940	14.0011	5940
2.30107	5988	14.0011	5988
2.30108	6035	14.0011	6035
2.31105	6082	14.101	6082
2.31106	6129	14.1011	6129
2.31107	6175	14.1011	6175
2.31108	6221	14.1011	6221
2.31109	6267	14.1011	6267
2.32105	6312	14.2011	6312
2.32106	6357	14.2011	6357
2.32107	6402	14.2011	6402
2.32108	6446	14.2011	6446
2.32109	6490	14.2011	6490
2.33106	6534	14.3011	6534
2.33107	6577	14.3011	6577
2.33108	6620	14.3011	6620
2.33109	6663	14.3011	6663
2.3311	6706	14.3011	6706
2.33111	6748	14.3011	6748
2.34107	6790	14.4011	6790
2.34108	6832	14.4011	6832
2.34109	6874	14.4011	6874
2.3411	6915	14.4011	6915
2.34111	6956	14.4011	6956
2.34112	6997	14.4011	6997
2.35108	7038	14.5011	7038
2.35109	7078	14.5011	7078
2.3511	7118	14.5011	7118
2.35111	7158	14.5011	7158
2.35112	7198	14.5011	7198
2.35113	7237	14.5011	7237
2.36108	7276	14.6011	7276
2.36109	7315	14.6011	7315
2.3611	7354	14.6011	7354
2.36111	7393	14.6011	7393
2.36112	7431	14.6011	7431
2.36113	7469	14.6011	7469
2.37109	7507	14.7011	7507
2.3711	7545	14.7011	7545
2.37111	7583	14.7011	7583
2.37112	7620	14.7011	7620
2.37113	7657	14.7011	7657
2.37114	7694	14.7011	7694
2.38109	7731	14.8011	7731
2.3811	7768	14.8011	7768
2.38111	7804	14.8011	7804
2.38112	7840	14.8011	7840
2.38113	7876	14.8011	7876
2.38114	7912	14.8011	7912
2.38115	7948	14.8012	7948
2.3911	7984	14.9011	7984
2.39111	8019	14.9011	8019
2.39112	8054	14.9011	8054
2.39113	8089	14.9011	8089
2.39114	8124	14.9011	8124
2.39115	8159	14.9012	8159
2.39116	8194	14.9012	8194
2.40111	8229	15.0011	8229
2.40112	8263	15.0011	8263
2.40113	8297	15.0011	8297
2.40114	8331	15.0011	8331
2.40115	8365	15.0012	8365
2.40116	8399	15.0012	8399
2.40117	8433	15.0012	8433
2.41112	8467	15.1011	8467
2.41113	3484	15.1011	3484
2.43113	3566	15.3011	3566
2.43114	3646	15.3011	3646
2.43119	3724	15.3012	3724
2.44114	3801	15.4011	3801
2.44115	3876	15.4012	3876
2.4412	3950	15.4012	3950
2.45115	4022	15.5012	4022
2.45116	4093	15.5012	4093
2.4512	4163	15.5012	4163
2.46116	4232	15.6012	4232
2.46117	4299	15.6012	4299
2.46121	4365	15.6012	4365
2.47116	4430	15.7012	4430
2.47117	4494	15.7012	4494
2.47118	4557	15.7012	4557
2.47122	4620	15.7012	4620
2.48117	4682	15.8012	4682
2.48118	4743	15.8012	4743
2.48119	4803	15.8012	4803
2.48123	4862	15.8012	4862
2.49118	4921	15.9012	4921
2.49119	4979	15.9012	4979
2.4912	5036	15.9012	5036
2.49124	5093	15.9012	5093
2.50119	5149	16.0012	5149
2.5012	5204	16.0012	5204
2.50121	5259	16.0012	5259
2.50124	5313	16.0012	5313
2.51119	5367	16.1012	5367
2.5112	5420	16.1012	5420
2.51121	5473	16.1012	5473
2.51125	5525	16.1012	5525
2.5212	5576	16.2012	5576
2.52121	5627	16.2012	5627
2.52122	5678	16.2012	5678
2.52123	5728	16.2012	5728
2.52126	5778	16.2013	5778
2.53121	5827	16.3012	5827
2.53122	5876	16.3012	5876
2.53123	5924	16.3012	5924
2.53124	5972	16.3012	5972
2.53127	6020	16.3013	6020
2.54122	6067	16.4012	6067
2.54123	6114	16.4012	6114
2.54124	6160	16.4012	6160
2.54125	6206	16.4012	6206
2.54127	6252	16.4013	6252
2.55122	6297	16.5012	6297
2.55123	6342	16.5012	6342
2.55124	6387	16.5012	6387
2.55125	6431	16.5013	6431
2.55128	6475	16.5013	6475
2.56123	6519	16.6012	6519
2.56124	6563	16.6012	6563
2.56125	6606	16.6012	6606
2.56126	6649	16.6013	6649
2.56128	6692	16.6013	6692
2.56129	6734	16.6013	6734
2.57124	6776	16.7012	6776
2.57125	6818	16.7012	6818
2.57126	6860	16.7013	6860
2.57127	6901	16.7013	6901
2.57129	6942	16.7013	6942
2.5713	6983	16.7013	6983
2.58125	7024	16.8012	7024
2.58126	7064	16.8013	7064
2.58127	7104	16.8013	7104
2.58128	7144	16.8013	7144
2.5813	7184	16.8013	7184
2.58131	7223	16.8013	7223
2.59125	7262	16.9013	7262
2.59126	7301	16.9013	7301
2.59127	7340	16.9013	7340
2.59128	7379	16.9013	7379
2.59131	7417	16.9013	7417
2.59132	7455	16.9013	7455
2.60126	7493	17.0013	7493
2.60127	7531	17.0013	7531
2.60128	7569	17.0013	7569
2.60129	7606	17.0013	7606
2.60131	7643	17.0013	7643
2.60132	7680	17.0013	7680
2.61127	7717	17.1013	7717
2.61127	7754	17.1013	7754
2.61128	7791	17.1013	7791
2.6113	3216	17.1013	3216
2.63129	3305	17.3013	3305
2.6313	3391	17.3013	3391
2.63131	3475	17.3013	3475
2.6413	3557	17.4013	3557
2.64131	3637	17.4013	3637
2.64132	3715	17.4013	3715
2.65131	3792	17.5013	3792
2.65132	3867	17.5013	3867
2.65133	3941	17.5013	3941
2.66132	4013	17.6013	4013
2.66133	4084	17.6013	4084
2.66134	4154	17.6013	4154
2.67133	4223	17.7013	4223
2.67134	4291	17.7013	4291
2.67135	4357	17.7013	4357
2.68133	4422	17.8013	4422
2.68134	4486	17.8013	4486
2.68135	4550	17.8014	4550
2.68136	4613	17.8014	4613
2.69134	4675	17.9013	4675
2.69135	4736	17.9014	4736
2.69136	4796	17.9014	4796
2.69137	4855	17.9014	4855
2.70135	4914	18.0014	4914
2.70136	4972	18.0014	4972
2.70137	5029	18.0014	5029
2.70138	5086	18.0014	5086
2.71136	5142	18.1014	5142
2.71137	5197	18.1014	5197
2.71138	5252	18.1014	5252
2.71139	5306	18.1014	5306
2.72136	5360	18.2014	5360
2.72137	5413	18.2014	5413
2.72138	5466	18.2014	5466
2.72139	5518	18.2014	5518
2.73137	5570	18.3014	5570
2.73138	5621	18.3014	5621
2.73139	5672	18.3014	5672
2.7314	5722	18.3014	5722
2.73141	5772	18.3014	5772
2.74138	5821	18.4014	5821
2.74139	5870	18.4014	5870
2.7414	5918	18.4014	5918
2.74141	5966	18.4014	5966
2.74142	6014	18.4014	6014
2.75139	6061	18.5014	6061
2.7514	6108	18.5014	6108
2.75141	6155	18.5014	6155
2.75142	6201	18.5014	6201
2.75143	6247	18.5014	6247
2.76139	6292	18.6014	6292
2.7614	6337	18.6014	6337
2.76141	6382	18.6014	6382
2.76142	6427	18.6014	6427
2.76143	6471	18.6014	6471
2.7714	6515	18.7014	6515
2.77141	6559	18.7014	6559
2.77142	6602	18.7014	6602
2.77143	6645	18.7014	6645
2.77144	6688	18.7014	6688
2.77145	6730	18.7014	6730
2.78141	6772	18.8014	6772
2.78142	6814	18.8014	6814
2.78143	6856	18.8014	6856
2.78144	6897	18.8014	6897
2.78145	6938	18.8014	6938
2.78146	6979	18.8015	6979
2.79142	7020	18.9014	7020
2.79143	7060	18.9014	7060
2.79144	7100	18.9014	7100
2.79145	7140	18.9014	7140
2.79146	7180	18.9015	7180
2.79147	7220	18.9015	7220
2.80142	7259	19.0014	7259
