138 75861.38 123059.4 98042.77
139 70303.81 78067.42 149994.5
140 121068.4 89850.49 79932.46
141 97393.18 138399.9 60220.08
142 51668.14 73595.02 130298
143 69256.96 64659.49 112117.7
144 96638.32 101325.6 105667.5
145 70447.55 58078.48 120222
146 69380.25 148715.8 91831.77
147 77914.65 74655.65 76108.25
148 115069.9 42175.59 104019.8
149 107667.8 97017.97 64329
150 98588.63 81008.72 74254.68
151 95519.8 85077.75 98576.68
152 88255.98 111556.9 81385.56
153 71456.32 72561.04 110682.9
154 96214.7 105737.6 70881.89
155 84763.6 124765.2 130266.1
156 43769.77 48244.48 76020.41
157 90052.24 85085.28 71082.38
158 120404.6 51758.17 152517.3
159 87488.3 19540.89 92101.37
160 90041.64 124309.9 87210.55
161 45287.69 108344 105323.8
162 91331.23 71548.25 150011.1
163 114113.4 84798.55 101827.6
164 68098.03 100750.2 92939.78
165 93785.83 66058.13 75810.95
166 116618.4 124594.2 65095.54
167 72906.29 84441.34 117400.4
168 143342.3 35515.98 86729.84
169 110690.3 114443.6 47618.56
170 79275.94 95821.31 128182.6
171 106019.1 101461.7 93696.03
172 91485.43 115065.4 64968.01
173 71064.84 62232.82 133166.9
174 134505 86663.78 84281.72
175 96658.86 61952.21 133727.6
176 94096.95 148538.9 108661.9
177 105644.6 93513.6 120266.4
178 76812.54 88039.52 115569.1
179 79905.68 90370.02 68547.57
180 66869.26 109881.2 102495
181 56479.99 112410.4 65726.38
182 127915.4 107552.4 79204.26
183 93000.88 79980 85679.72
184 153137.2 110631.4 101505.5
185 115672.6 82309.83 56900.2
186 142955.7 34369.8 107258.3
187 92729.06 122780.8 106034.4
188 60948.11 103803.1 123084.3
189 107107.2 66190.2 63715.36
190 90726.63 82149.27 76210.36
191 66480.8 119140 96664.54
192 89512.85 62099.21 71703.83
193 157941.1 57221.64 63690.06
194 84970.43 31872.35 122865.1
195 82998.53 97337.63 84129.44
196 105003.1 111862.7 88275.11
197 106893.3 84196.8 62901.36
198 102666.1 149821.3 56921.44
199 91838.78 127124.3 24253.9
200 119658.7 54262.5 124613.8
201 117188.7 118325.5 62327.14
202 90729.74 75094.01 22377.44
203 124094.8 92672.47 103449.9
204 66026.66 102901 125829.7
205 66102.79 104094.5 89117.47
206 122341.2 57534.63 106852.8
207 58979.63 120037.7 120132.9
208 116733.7 112586.9 53989.96
209 65027.75 82255.63 70461.25
210 99323.89 71512.58 132591.8
211 95147.36 94475.28 83722.12
212 117953.2 79541.47 56148.24
213 160425 33792.75 69462.97
214 65817.56 93841.17 140086.3
215 62864.13 73030.73 111478.9
216 104882.2 75815.42 67516.26
217 100506.1 117259.9 92074.85
218 105766.9 113450.3 60016.71
219 85416.12 82580.4 56812.84
220 135852.7 96126.19 24444.74
221 86720.5 139921.8 71555.53
222 80403.89 126993.7 79522.57
223 66945.19 72465.31 116050.8
224 154644.2 41681.91 62746.14
225 109004.5 176596.5 19384.43
226 114167.4 75409.87 91076.04
227 132013 99068.38 71736.87
228 79626.57 100825.6 22807.16
229 111886.4 119974.4 72319.38
230 80928.46 148947.2 81892.85
231 98632.3 67351.31 82026.85
232 125418.6 75584.76 89458.4
233 62209.95 101950.9 113639.7
234 89326.95 64551.68 123692.2
235 98785.62 123008.9 64016.58
236 82520.64 63930.28 117264.1
237 121515.4 50005.68 141875.1
238 68700.15 133361 72376.81
239 151865.4 83725.42 82384.68
240 66578.07 75457.41 93604.43
241 80126.82 71934.03 177440.7
242 105715.7 117081.4 71181.16
243 110008.1 82499.82 66851.12
244 102078.7 63523.85 154011.9
245 126912.5 117657.5 73443.11
246 57904.38 102169 95775.94
247 62945.18 147867.8 47625.26
248 185233.4 28341.61 75435.72
249 124346.4 147604.4 74362.85
250 82549.1 78098.84 106495
251 52729.01 96528.62 88360.01
252 107723.8 137094 61359.76
253 117860.5 105834.7 31195.38
254 84246.54 62554.82 125636.8
255 153545.5 79178.17 84125.21
256 59161.55 136756.9 68062.91
257 66853.82 104454.8 99446.04
258 95601.14 90596.07 147473.7
259 120047.9 99355.57 80541.91
260 89010.56 58336.53 82574.11
261 71385.74 139449.4 93176.09
262 48419.36 92826.6 91067.36
263 78081.59 100361.4 93172.92
264 88917.21 64070.82 120657.4
265 98754.81 94765.88 77909.69
266 119989.3 60570.81 127221.8
267 72203.27 90280.1 86175.71
268 119420.3 88610.56 102860.2
269 72804.79 63632.37 104675.5
270 138424.2 102763.2 85198.26
271 92987.77 85972.57 100018.9
272 81885.82 80077.71 79431.64
273 111686.1 82734.15 55106.48
274 95163.22 95313.94 106674.3
275 71121.51 117955.1 79578.57
276 73334.03 78610.2 77049.58
277 149763.5 109831.5 92052.96
278 82257.84 100798.1 62162.29
279 96026.04 90695.83 78886
280 115664.1 65541.83 99638.19
281 79523.57 27885.47 80361.28
282 94655.68 113172.3 64988.96
283 100589.4 115387.1 63821.48
284 93816.7 41033.17 124140
285 99648.87 102775 56158.07
286 77948.2 95808.78 103245.8
287 44133.25 83459.24 70318.17
288 100939 74254.44 19521.97
289 123744.8 65938.59 139078.3
290 127754.1 86812.35 110937.1
291 73432.81 68517.73 92225.77
292 78039.53 99032.97 114050.6
293 89368.52 84752.27 110604.7
294 62436.76 163511.4 64329.93
295 55480.18 165616 72756.22
296 51237.7 103453.3 62815.97
297 101567.4 112855.1 102956.5
298 148674.4 74650.9 88516.86
299 93647.75 86641.33 57400.11
300 98597.29 80833.08 79762.04
301 126925 109025.2 76824.46
302 98414.42 70221.5 71420.82
303 139838.2 97666.13 85819.64
304 59101.7 122102.9 99219.51
305 58328.1 68786.5 121888.2
306 73068.25 125429.9 125071.5
307 117060.7 72970.65 50689.12
308 102931.3 96933.36 68880.47
309 112605.6 107004.4 83213.01
310 115400 68462.26 107983.9
311 83057.95 61015.81 89890.76
312 82284.98 68318.57 106268
313 70109.92 76279.71 90029.64
314 51110.56 129959.9 89407.43
315 134561.3 77032.56 67243.06
316 116171.9 81474.56 69228.56
317 57071.03 90382.43 129602.6
318 123290.5 73078.9 55439.19
319 92300.4 64234.74 152748.3
320 67715.39 70451.84 122131.8
321 82119.94 106115.3 83023.81
322 134736.9 87252.63 89579.39
323 85401.01 130925.2 44499
324 78854.71 89439.2 139427.5
325 85464.77 99984.44 91376.33
326 76303.87 132537.6 92779.5
327 48256.37 54531.17 174910.1
328 113554.8 96556.78 81531.51
329 72067.72 91123.63 100900.8
330 85726.14 89051.42 90311.76
331 138304.1 100356.8 130211.7
332 57975.5 75199.35 111069.7
333 139775.5 64590.9 72534.09
334 105815 134713.2 42149.71
335 96038.76 87217.65 59540.75
336 112664.1 96903.04 109593.2
337 128129.4 88011.18 117810.7
338 89650.38 92763.41 84126.37
339 76661.43 72164.47 132552.6
340 55139.34 165333 47736.98
341 127725.5 49798.79 91672.92
342 79117.63 86866.93 132871
343 93915.45 128830.5 81847.3
344 70377.97 84950.36 65453.91
345 92011.19 85782.02 101801.7
346 72629.42 64653.38 107880.5
347 81069.57 68052.93 108979.6
348 60741.13 117180.3 117719.2
349 57869.43 110390.9 60751.4
350 151386.4 86811.25 95664.64
351 59481.37 84102.82 87164.95
352 72457.61 93446.33 110851.5
353 152674.1 84464.73 75116.21
354 53323.66 69018.2 94453.16
355 76246.32 136730.3 74449.88
356 94798.84 68562.37 70110.32
357 95705.64 48329.83 83059.18
358 68091.61 85827.15 110392
359 98660.29 76747.27 59368.82
360 123156 76555.1 114237.7
361 70677.42 83736.09 98353.11
362 75013.92 121477.7 80575.2
363 93065.07 61681.98 69596.01
364 135697.5 79475.07 134776.2
365 113463.7 72998.46 79863.42
366 68054.38 99729.58 97872.81
367 93576.82 71399.65 62463.02
368 128558.4 103819.8 110712.6
369 66811.88 103331.3 83528.26
370 83100.55 64711.96 109100.4
371 81162.92 81078.29 85671.08
372 69903.02 92042.12 138852.4
373 97982.86 96064.29 90215.91
374 90674.47 78763.49 103702.2
375 82618.21 71776.75 97328.5
376 131802.6 56678.18 115654.6
377 89505.85 57997.01 71816.27
378 123638.8 93782.27 68222.39
379 96924.69 52116.88 133405.3
380 112582.6 32218.8 110439.5
381 59453.72 60926.25 137029.3
382 78658.27 82212.48 87721.02
383 76929.71 62832.73 152577.7
384 67249.74 91133.5 69239.36
385 63517.26 73738.78 112053.5
386 101872.7 110218.7 89381.32
387 70120.3 144750.4 89965.65
388 89783.67 65156.05 96909.46
389 52617.22 115797.5 131419.7
390 116137.3 103111.9 84986.53
391 54713.72 65618.99 99922.73
392 116423.4 94777.74 107383.2
393 69257.03 77194.08 105846.9
394 83274.66 62661.3 87936.07
395 76109.09 91938.83 72551.41
396 80126.33 147661.9 55677.43
397 60351.11 134388.6 87702.6
398 91454.66 76497.21 59612.71
399 120675.2 91548.38 80444.55
400 83054.21 131458.4 85804.76
401 138326.1 66915.74 63672.71
402 75884.28 74559.9 69109.59
403 94896.97 112297.7 117370.5
404 77289.23 97625.45 53318.98
405 74410.23 148066.7 42342.15
406 108709.6 81852.26 101109.4
407 80725.03 88741.45 60410.02
408 134486.1 72432.12 77565.15
409 109624.3 82813.92 82544.51
410 112262.7 112015.1 92642.98
411 87987.31 65812.4 91056.69
412 61596.38 72610.48 115067.2
413 146180.2 89083.71 72910.28
414 75047.18 84136.08 79286.37
415 159626.1 92590.62 87879.07
416 82331.14 85944.84 87491.77
417 63453.92 74979.35 156794.3
418 39801.91 99429.4 76646.11
419 91670.5 102090.4 109685.1
420 62972.58 81343.36 97798.62
421 129431.1 64022.2 55716.05
422 98576.69 112765.5 106744.3
423 103044.4 98661.89 84986.55
424 66886.15 116311.8 60780.73
425 141397.1 72778.83 140366
426 76435.02 91050.41 75259.57
427 70933.46 86510.94 83074.59
428 109693.9 141177.7 72173.97
429 71723.67 92675.46 52186.15
430 127902.4 96700.88 87178.39
431 54666.68 90758.86 153641.2
432 96043.05 96117.49 73542.21
433 70438.78 81507.07 75085.19
434 106914.9 70552.5 144427.7
435 73226.88 61758.27 108768.3
436 106225.8 88855.92 69970.54
437 128355.6 103599.4 98372.35
438 85939.42 67117.17 93454.23
439 91151.05 109273.5 93238.43
440 64253.82 116725.3 83198.48
441 119562.8 99694.98 84974.76
442 57706.28 119610.5 131590.4
443 56494.13 112362.4 97982.4
444 68516.73 83427.15 66290.95
445 155763.3 120099.5 73164.28
446 90600.64 109168.4 80435.98
447 94602.83 81895.95 93097.44
448 134894.5 72782.11 75330.71
449 52464.12 105412.9 81853.96
450 89196.62 121551.6 49060.9
451 83240.45 96322.97 91171.68
452 95840.88 55388.74 93815.6
453 93124.33 144476.2 100383.9
454 41479.17 93798.69 93721.03
455 33788.13 65490.91 163190.3
456 63598.53 108365.4 98612.29
457 103003.5 103161.3 108505.2
458 99896.42 117136.8 73290.6
459 76503.44 93057.37 81704.82
460 54221.12 108633.4 99797.21
461 64308.54 143482.9 107658.3
462 93012.3 67212.47 78516.19
463 86276.66 53000.46 56527.97
464 113589.3 124209.3 89482
465 70299.94 106706.4 63825.02
466 99375.16 81046.63 67608.3
467 55557.73 111117.6 118975.6
468 69212.37 47085.08 69799.46
469 68681.67 166436.1 41605.64
470 171555.2 67601.89 29027.57
471 58559.08 111140.1 87903.2
472 81725.15 89310.78 82714.03
473 78282.6 152354.6 56098.06
474 68909.64 85628.18 100201.8
475 82402.41 103169.1 71336.27
476 85412.08 130527.9 76490.72
477 121534.5 107360.1 74127.22
478 71441.87 84369.18 88831.56
479 72251.6 137904.7 78044.79
480 65501.17 102419 76369.54
481 86714.6 59127.26 103365.8
482 95851.85 115612.7 101157.8
483 78467.73 69276.11 82695.77
484 137612.9 76462.18 85036.01
485 62827.94 96759.65 84286.67
486 98661.3 81285.28 122298.2
487 77128.75 101770.4 118530.1
488 118034.8 69247.77 79616.7
489 87392.55 70014.17 86202.38
490 125539.3 105187.1 95433.84
491 77978.64 88933.15 68405.59
492 88883.83 90774.15 107210.5
493 87164.32 97751.76 97162.13
494 79182.58 93320.2 70256.22
495 81828.82 146029.8 56612.58
496 67711.78 146524.8 86947.56
497 79131.81 104648.9 63986.4
498 74323.77 71228.91 66127.52
499 141434.7 87940.45 125685.8
500 88736.91 82800.74 75157.38
501 76280.19 61506 107230.6
502 96071.59 60543.91 164446.4
503 103460.3 51118.47 98744.21
504 101780.5 32960.51 135382.8
505 116450.5 86252.48 105015.5
506 91388.8 91303.31 61737.84
507 105272.3 114546 69933.8
508 56752.74 92266.22 152551.2
509 72994.74 128846.6 99172.33
510 101980.2 82082.51 73561.2
511 122271.2 77951.28 52885.29
512 70469.77 102258.8 135063.9
513 81499.62 71290.4 105868.9
514 146172.4 48943.85 94354.91
515 38469.47 109676.4 132553.2
516 66096.7 132646.9 105783.2
517 128082.6 60468.43 95888.37
518 139411.6 75160.5 82361.08
519 109077.3 78491.41 74441.05
520 88468.72 86186.34 93247.97
521 66953.51 60792.92 137135.6
522 88679.34 101690.3 104174.6
523 80252.74 114570.5 93377.81
524 61833.01 98579.24 94163.36
525 130929.7 87604.8 89015.8
526 67721.66 63174.75 145280.8
527 59264.47 103287 96053.12
528 31679.27 71535.04 108523.6
529 109420 76998.03 81674.32
530 95897.08 139199 83140.34
531 75098.86 85490.53 115164.5
532 84668.56 94123.39 90766.9
533 91524.19 75306.47 57767.04
534 89686.27 42749.04 123632.2
535 84883.22 67045.59 57221.25
536 102010.2 78458.12 88709.61
537 51407.78 90025.61 171441.6
538 37474.29 78954.68 100520.3
539 74275.16 75239.92 71310.23
540 131057.6 110297.5 69136.81
541 82368.19 84206.7 104931.7
542 82544.95 64144.33 127782.2
543 147451.7 90818.83 76171.59
544 80706.41 90113.88 88897.38
545 63891.13 83164.51 152501.3
546 81738.38 113216.1 86507.57
547 56860.76 85199.85 67796.63
548 103107 75636.12 86677.74
549 129295.3 120968.6 130961
550 45780.87 86782.18 91488
551 94398.8 128234.4 69343.41
552 93145.92 61782.77 64416.11
553 89521.91 83854.83 69321
554 58281.48 104119.6 158306.6
555 54875.52 117638.5 79778.3
556 142618.1 84273.71 56385.82
557 127661.3 126335.1 110084
558 79685.6 73677.51 96856.82
559 34673.06 26483.89 191287.5
560 98761.13 75213.4 101265.7
561 53277.22 128089.9 121141.1
562 40854.18 91050.61 103107.3
563 83530.08 99701.18 98692.12
564 55683.77 100836 107988.2
565 51013.7 92566.3 103315.2
566 82832.89 87069.01 97664.42
567 33416.45 90989.3 108023
568 132887.6 147531.1 53414.33
569 95159.62 63995.26 122476.7
570 85395.97 88545.22 67029.86
571 136128.2 63075.71 80032.89
572 109867.1 90862.55 123409.6
573 113220.7 90721.98 100787.6
574 56831.71 87326.93 83992.46
575 67373.28 103152.3 165512.8
576 90960.75 81596.35 87485.72
577 35671.87 31141.29 155484
578 89766.24 69826.95 84194.35
579 103242.4 134206.6 54074.53
580 70422.18 71590.38 110050.8
581 66577.17 103796.2 97230.55
582 95451.84 140363.9 50893.64
583 55344.24 93822.77 100475.6
584 119986 108498.6 92914.56
585 52040.47 95731.11 82484.13
586 116813.3 97306.59 94291.71
587 68583.66 81592.58 68240.58
588 89999.11 103797.6 96448.71
589 76066.44 117942.2 47283.78
590 97046.51 80671.96 117940.4
591 74647.38 85375.97 45417.51
592 74897.95 92464.22 91163.79
593 80375.85 62570.45 114346.8
594 52726.95 51424.27 134311.2
595 107153.1 91215.93 52391.76
596 54262.27 54421.57 94075.76
597 46567.33 98014.72 91220.47
598 83107.05 96896.18 71526.75
599 74215.61 75276.68 71942.4
600 111940.9 88452.89 46986.18
