Time(s) 0ms(Kbps) 10ms 20ms_Kbps 30ms_Kbps 40ms_Kbps 50ms_Kbps 100ms_Kbps AVG_0 10 20 30 40 50 100
1 908065.6 913070.1 924811.8 930047.8 809267.2 648936.5 325715.8 907723.083946488 918592.211705685 923956.608026756 929646.45083612 812268.772240803 650521.392976589 325634.813043478
116 910035.5 915977.2 930751.6 928197 815408.2 650493.9 325750.8       
117 901401.9 913626.9 922750.2 926805.5 810784.3 651282.2 325717.1       
118 904884.3 920965.4 923826.5 929367.9 815898.2 651398.2 325742.4       
119 913509.7 913074.7 920262.6 931854.1 813347.8 651440.8 325867.8       
120 906961.7 913084.7 927414.5 928286 811540.6 645396.5 325707.4       
121 906509.7 919218.7 927905 932642.1 814597.1 648979.6 325865.3       
122 915149.8 916654.6 924826 931457.7 809914.1 651490.3 326014.3       
123 905514.3 919083.1 924310.6 928349.1 809843.6 651009 325729.6       
124 906458.2 919624 924757.7 927280.2 811637.1 652032.9 325707.9       
125 916183.3 920643.8 927839.2 928823.7 815173.3 651999 324869       
126 905008.2 916136.7 924241.3 929366.1 811288.7 652038.8 325731       
127 905945.6 912099.6 922264.5 925806.1 810328.9 649498.9 325744.9       
128 908925.8 919214.3 922943.1 929326.1 814389.7 649435.8 325875.5       
129 912481.9 915085.8 921156.4 928268.4 814358.1 652085.1 325731.4       
130 903449.6 914086.2 923005.7 924694.9 813407.4 651456.9 325754.1       
131 904424.2 922759.7 922193.6 925919.5 810832 650196.1 325744.5       
132 915652.4 916155 920873.7 929370.7 816458.5 651517.2 325757.3       
133 908025.9 919667.3 929452.4 928373.2 811350.5 649447.5 326318.3       
134 905998.1 917906.5 926808.3 928959.2 811718.1 651467.9 326069.9       
135 917104.2 920548.6 921173.9 930912.5 816126.2 652025.5 326267.1       
136 905455.7 918091.8 924797.4 926570.5 812385.6 648403.9 325742.7       
137 905455.8 917643.4 923800.7 932122.5 800112 650052.5 325696.9       
138 913708.7 920869.3 927307 931425.2 806719.1 651319 325709.7       
139 907392.8 917228.8 923288.9 927984.7 813531.8 651415.9 325702.2       
140 905216.1 913173.2 925796.8 932329.8 811436.5 650481 325734.5       
141 906956.3 920144.1 919680.1 932435.7 810824 650473.6 325727       
142 920701.1 914506.6 925307.9 924150.5 803189.9 649484.8 325725.3       
143 912693.3 917066.7 927170.9 932396.5 800628 652093.4 325746.3       
144 905352.7 920143.1 927075 929848.1 812849.7 651521.9 325763.1       
145 915570.5 922133.2 925880.6 926277.1 816245.1 643946.2 325727       
146 908795.7 914079.8 926555.1 931795.6 811791.9 650991.2 325700.7       
147 904695 918717.6 921194 931487.5 807871.2 650054.7 325713.8       
148 913385.8 921022.8 924232.1 928268.4 812316.7 651230.8 326212.1       
149 904904.2 915116.9 925283.3 928335.1 816255.5 651545.5 325759.4       
150 908485.9 913750.7 924834.3 930046 810850.9 650938.9 325757.5       
151 904827.4 920058.7 924340.1 929928.9 813333 650623.4 326069.9       
152 910173.6 913065.6 931986.5 930835.8 812801.8 650961.6 325727.2       
153 903390.8 914092.6 930194.6 930342.2 811815.7 650989 325741.3       
154 905971 918701.7 930821.4 931409.3 814880.5 651521.8 325752.4       
155 914402.2 916103.7 922697 930858.5 812344.6 651775.5 325748.1       
156 905865.5 911864.9 926313.2 930876.2 813891.5 651491.5 325702.9       
157 901692.8 919246.5 920241.5 928378.7 812900.8 651502.5 323959.4       
158 917158.3 921169.1 923525.8 931439.1 813890.4 651509.5 323953       
159 899913.6 914605.1 926289.1 930968.3 813393.3 651474.9 325928.6       
160 905919.4 914859.2 924184.1 931949 813486.5 651478 325444       
161 907527.3 921448.1 921156.4 931540.5 811030.9 651989.2 324210.2       
162 911405.8 913570.9 929178.2 930892.7 815356.8 651561.8 325235.6       
163 911526.9 914548.6 925171.5 928746.7 804009 651120.9 326222.3       
164 903715.8 920696.2 924225.7 927369.1 814960.1 650816.4 325834.2       
165 910780.5 917472.6 921034.7 925345.2 808923.6 651188.5 324673.7       
166 900856 914308.1 927295.9 925941.1 814395.5 650484.1 326217.4       
167 900834.4 919135.4 922457.1 928372.2 811433.4 650833.8 325739.7       
168 912536.6 915596.6 926875.9 927912.4 816382.7 650457.1 325835.7       
169 900335.4 916615.4 927068.5 928608.2 810083.7 650990.1 326268.6       
170 899367.8 915026.4 922192.7 928274 811714.7 650500.3 326272.1       
171 908254.5 921015.7 923723.2 928853.4 812772.1 650433.5 326264.2       
172 914317.9 916564.2 927297.3 928027.3 812274.9 651499.2 326241.4       
173 904174.8 917311.7 923639.8 928885.9 814816 651455.6 326214.1       
174 903379.2 925753.4 919903.4 931459.6 813391.3 651982.5 325677.8       
175 916117.5 915858.8 919573.6 921991.9 814426.2 651506.2 325203.3       
176 904916.9 914126.4 923697.6 928738.4 813479.9 651497.5 325744.1       
177 905399.6 918732 920636 931421.4 813246.7 651529.8 326264.6       
178 916408.5 916628.6 923903.1 927866 811813.8 651515.6 325713.1       
179 905916.7 917157.4 924162.9 927337.6 813481.4 642341.6 325744.2       
180 907975.1 917575.6 927225 929389.3 811234.9 649457.4 325001.5       
181 912346.5 919621.4 931385.2 927346.9 810318.4 650981.4 326022.7       
182 908464.1 920143.1 932916.5 931956.5 815936.6 651469.3 325526.9       
183 906926.4 917023.9 934033.5 930834.9 811016 650875.1 322145.4       
184 906957.2 922760.6 927357.1 932387.7 811988.4 650952.9 325759.1       
185 912989.9 916604.4 924195.2 931625.2 815962.8 651543.4 326345.4       
186 903371.1 915063 926596.3 932772.9 811306.9 650956.6 326324.1       
187 902260.6 920211.2 924310.3 931966.7 813369.8 650473.3 325217.4       
188 913101.1 915596.6 918677.8 930847.4 815386.3 651526.2 323160.6       
189 906430.1 914588.8 929904.7 929391.3 811562 651490.6 325299.7       
190 904920.5 915272.6 922593.3 932503.7 815935 651416.2 324719.4       
191 915024 923102.7 926386.8 929617.5 813339.3 651006.6 323225.8       
192 916247.4 927275.6 923082.3 928373.2 812898.8 651494.4 322797.4       
193 914066.1 918854 922181.6 930845.1 813234.7 651086.6 325894.5       
194 909889.1 922685 919627.8 929334.2 814526.2 651392.2 326287.4       
195 910322.6 914110 923814.5 927488.6 812802.9 651214.9 326248.2       
196 903880.9 918210.1 921412.7 925636 814807.7 650986.8 325356.3       
197 903539.8 925430.6 925617.4 927811.4 814361.9 651034.3 325272.9       
198 919691.2 917497.3 922212 929891.1 814381.5 650991 326320.3       
199 904856.3 918826 925635.5 882026.3 813552.2 651543.7 325248.8       
200 898752 914969.8 922744.9 907986 810324.5 650552.4 325746.8       
201 910484.4 920817.6 921093.6 905840.7 815894.1 649482.9 326242.3       
202 908662.1 917183.9 925310.1 916135.8 809755 651516 325734.7       
203 913617.6 919732.5 921413.1 931437.3 810806.5 649366.4 325698       
204 912091.4 924790.9 913219.7 926498.3 817437.5 650464.8 325698.8       
205 910479 915118.8 898782.5 930966 810827 651563.5 325719.2       
206 904361.8 923821.9 891712.1 926664.9 814073.6 651016.3 325732.6       
207 903188.5 928395.4 914225 928975.9 811380.4 650801 326367.8       
208 911119.8 924805.7 919090.4 928121 814327.1 651328 325812       
209 904457.2 917034 922218.5 929817.4 813910.1 650034.7 324929.2       
210 904872.6 919661.8 918204.6 920276.4 813376.5 651636.9 323845.7       
211 914082.6 920704.5 921279.7 930523.4 815888.1 651203.9 325493.4       
212 902385 930884.6 926338.7 927289.9 808704.4 650521.8 325732.6       
213 906216.9 920158.8 925851.4 928498.4 814362.4 650316.1 326234.2       
214 912334.7 923208.7 923244.7 929950.3 812336.3 650728.9 323206.1       
215 905991.8 921225.4 920219.8 931956.5 815908.7 651171.2 324459.3       
216 901876.7 921690.2 926869.4 929333.6 811318.8 648978.3 325262.1       
217 906791.5 922220.3 919235.5 929403.2 815875.3 651522.1 326260.9       
218 914550.4 920731.2 924707.8 928819.1 811309.6 649430.1 326272.5       
219 903355.7 919737.1 928034.7 929417.1 813362.3 651470 325757.4       
220 898285.9 921236.4 925383.4 928040.3 810722.7 648966.1 323120       
221 913072.9 923282.5 925099.4 923362.6 815394.4 651599 326715.5       
222 884521.6 915766.3 930019.9 932442.2 811145.9 650511.4 325734.1       
223 906492.6 921948.9 920770.7 918747.6 814217.4 650939.7 325740.7       
224 907955.2 922656.5 922869.4 921747.3 811872 650992.3 324206       
225 893669.9 920656.7 926718.6 926322.5 814663.6 646927.5 326193.5       
226 872232.2 922204.7 916160.5 920267 812561.3 641561.1 326093.3       
227 911010.6 919105.1 922660.8 932482.6 811499.5 646290.9 325220.4       
228 912988.1 921704 920260.8 932808.2 814285.6 645423.9 325036.3       
229 905891.3 905359.9 920243.3 934138 812876.5 648453.8 325694.4       
230 904448.2 916166.9 920770.7 931462.3 812835.6 649178.8 324775       
231 911812 914560.3 921556.8 931139.2 813320.7 651041 325226.1       
232 903223.9 917261.3 924101.6 930032.9 810733.2 651578.6 325748.7       
233 903384.6 922778.1 931431.7 935130 815566.2 650996.4 325220       
234 917155.5 922272.8 935277.7 934038.1 811279.7 650485.2 325213.5       
235 904929.5 919205.2 930689.4 933858.1 813772.5 648916 325749       
236 908973 919228.7 927865.1 934942.2 812693.5 650375.6 325007.5       
237 911479.5 922493 934522.9 934540.6 813956.7 648452.2 325344.5       
238 905875 916172.4 932447.8 932483.2 812053.4 649972.5 325248       
239 905876 917486.3 922791.9 934534.1 812268.4 651758.7 325226.8       
240 906351.7 922282.9 925582.4 935016.9 814374.9 650067.8 325726.9       
241 916523 919503.6 931775.1 932837.5 810317.7 651535.9 325279.6       
242 905859.7 917340.2 920699.9 928328.7 812349.3 650495.7 324435.6       
243 907040.5 924039.7 919241 930627.1 812849.4 651098.7 325227.8       
244 923222.5 919750 924187.5 930753.5 811336.6 651229.1 325704.6       
245 907438.1 917690.2 923644.8 930957.1 811847.5 650505.1 325705.9       
246 907958.8 920761.1 925769.1 932212.5 812866.8 650588.5 325714       
247 911027.6 919981.5 921600.1 931555.4 812859.5 650653.7 325719.1       
248 906984.4 919626.8 928914.6 931815.1 810279.5 651010.1 325850       
249 901883.9 915007.3 929011.1 933264.4 812862 651031.8 326114.3       
250 909396.6 924252.4 932523 932001.2 814398.2 649460.9 325739.7       
251 916965 917587.5 930336.8 932288 809831.1 650993.3 325713.8       
252 908498.6 916118.4 923721.3 932522.3 813865.2 650965 325713       
253 906471.8 919637.9 924284.7 934316.8 811290.4 648952.4 326188.9       
254 923257.6 915137 929483 933470.5 814881.5 650081.2 325701.1       
255 907844.3 920614.3 927349.7 930050.9 813265 651466.3 325709       
256 907921.6 920790.9 917196.2 933806.4 808715.4 650026.9 325742.9       
257 914595.2 922702.5 920776.2 933392.1 810932.7 650492.3 325701.3       
258 909477.4 919845.5 926885.1 927997.7 813324 651445.9 326140.3       
259 905879.6 918119.4 929603.9 929339.1 810778 649269.7 325816.9       
260 908993.9 923698.3 928013.4 932983.8 812802.4 649812.5 325750.2       
261 912988.1 919156.5 926528.8 932867.3 814868.2 650410.5 325724.6       
262 904387.1 917545.4 925850.5 932978 813291.3 651182 325705.4       
263 905480.1 925241.7 921724.2 932502.7 811304.4 650895.8 325988.1       
264 918115.7 918170.7 922694.2 934562.1 816861.8 650424.1 325733.4       
265 905890.4 916638.3 923715.8 931880.2 812130 650757.9 324716.1       
266 909463.8 921176.6 919756.4 933484.4 814569.6 650752 326374.8       
267 914094.4 928281.4 924338.3 935035.6 812900.5 651270.9 325797.1       
268 906103.6 917705.5 930888.3 927485.8 812821.1 650879.3 325734.2       
269 901384.5 922236 923583.2 933499.3 813847.9 650915.6 325822.6       
270 912067.7 920720.5 925875.4 930453.7 811338.2 651914.8 326221.2       
271 910517.5 918374.5 924279.2 930986.9 813649.8 652007.8 325716.2       
272 903000.7 913071.9 918137.7 929944.7 811294 652009.2 325740.9       
273 907667.9 921928.7 921400.3 929933.5 816401 650961.9 325729.8       
274 913054.6 916226.4 930164.6 929803.5 811269.3 651516.3 325698.1       
275 902828.4 915641.4 922759.7 930460.2 816385.4 652020.2 325828.2       
276 908905 918637.5 922762.4 926386.3 811323.9 650097 326077.8       
277 916524.8 916641.1 919735.3 931109.6 816918.3 650962.1 325677.1       
278 906384 916090 930380.3 932351.8 811349.2 649431.3 326234.2       
279 905836.1 918638.4 926819.4 930970.1 814799.2 651000 325694       
280 913182.3 924653.3 930009.8 929946.5 813890.3 652036.2 325722.4       
281 910266.6 918197.3 925262 932488.8 813888.7 651534.4 325715       
282 904940.4 917190.7 923607.9 934509.8 813353.5 646420.7 325839.8       
283 908521.3 924305 927739.8 934398.1 815378.4 650475.3 325688.6       
284 912999.9 915099.6 928529 934547.5 813591.4 651605.1 325706.2       
285 901316.4 916198.9 928626.7 933523.5 813359.1 650460.6 325759.1       
286 906265.1 920300.6 923348 932439.4 811237 650493.1 325723       
287 914127.8 916790.3 922917.3 933625.2 811272.6 650459.9 326136.4       
288 904420.6 919703.1 925317.5 931456.8 814798.8 650473.1 325772.7       
289 905630.6 923207.8 920142.4 933501.2 811169.1 650804 325694.5       
290 918092.8 926598.2 924863 934346.7 817018.2 651208.7 325724.4       
291 902758.9 923763.8 926786.1 929469.1 810510.4 649941.9 324695.3       
292 903260.9 921729.8 922853.7 932312.6 814084 650330.4 325693.1       
293 905293.9 926560.3 920771.6 933503 811312.2 651153.3 325713.4       
294 910542.9 923101.7 925780.2 931283.8 815440.9 650504.8 325716.3       
295 903048.6 924757.7 925360.9 928843.2 810808.5 650768 325702.8       
296 903424.2 924835.3 922734.8 932591.8 816363.9 650047.3 325734.2       
297 914600.7 919252 922890.4 931671.8 812646.3 650557.3 325715.9       
298 908581.3 914794.3 928828.3 929094.7 810781.8 651018.2 325709.6       
299 903367.4 920290.5 924355.8 932249.8 813010.3 650493.3 325852.3       
