Time(s) TCP_loss_1%_delay_10ms_Kbps TCP_loss_1%_delay_30ms_Kbps TCP_loss_1%_delay_50ms_Kbps UDT_loss_1%_delay_10ms_Kbps UDT_loss_1%_delay_30ms_Kbps UDT_loss_1%_delay_50ms_Kbps AVG_TCP_10ms AVG_TCP_30ms AVG_TCP_50ms AVG_UDT_10ms AVG_UDT_30ms AVG_UDT_50ms
1 6692.79 2869.41 1296.04 260178.2 103333.2 118797.1 8324.5500333333 2757.7348666667 1923.9915333333 312408.587466667 137172.829533333 111183.0827
122 6724.94 4995.7 1735.4 395267.6 97869.58 122592.3      
123 8514.97 3146.59 1192.4 400214.1 147229.3 86097.74      
124 7267.27 2153.31 1147.05 280008.3 159176.3 129907.1      
125 4790.97 2106.52 1134.84 278805.4 118704 128034.8      
126 7276.18 2904.15 1133.95 274205.5 92455.66 79807.52      
127 13380.96 2580.7 1273.1 327754.4 188836.7 87154.91      
128 8782.03 3389.94 1561.03 303405.6 113372.3 111199.8      
129 6181.99 2625.4 1516.73 283668.6 119628.1 126950.8      
130 6826.12 2893.58 1839.01 338426.3 141317.2 97482.43      
131 9139.58 2107.72 2439.9 264118.3 133009.4 128845.5      
132 7796.08 2754.43 2879.67 290156.5 130832.5 71032.46      
133 7150.02 2512.37 2716.54 434947.8 157544.2 151812.7      
134 5603.57 2174.88 2279.71 329811.5 138868.5 102323.8      
135 7143.97 2614.36 1584.78 242836.9 143077.8 88037.85      
136 9415.59 4034.44 1586.22 305671.5 121256.6 122776.3      
137 6304.31 2606.77 1076.94 477969.1 155998.8 151255.8      
138 8094.87 2890.24 928.8 225704.7 174702.9 116377.9      
139 8895.45 2617.01 1364.56 303627.4 131327 110346      
140 7959.85 2522.46 1977.7 425218.2 112832.4 89705.35      
141 8075.51 3241.24 2462.41 337836.1 163856.1 129769.4      
142 4492.43 4023.15 2742.74 278232.1 146911.7 118860.7      
143 7058.3 3100.68 2151.81 359652.8 156917.9 87018.34      
144 11601.21 2799.77 2197.97 89136.96 126370.1 89693.29      
145 7844.94 3099.22 1620.44 318339.6 142221.2 120065.6      
146 7185.23 3204.79 1770.24 271920.3 137419.7 54851.19      
147 14411.09 3121.91 1943.41 337659.9 135053 115201.8      
148 15436.74 4220.94 1953.54 413185.3 146167.8 109829      
149 9141.28 3077.06 2254.98 343799.6 159809.3 99929.84      
150 7969.61 2348.87 1930.9 191026.4 118866.5 108013.9      
151 8398.84 1749.67 2024.53 356982.5 143895.4 114123      
152 5948 1932.77 1884.99 368236.3 149704.1 84317.25      
153 5776.65 2475.21 1965.62 288844.6 68183.29 117869.3      
154 6628.54 1784.41 2566.96 355911 183677.9 96983.9      
155 7427.29 2013.58 3205.92 242886.6 96348.87 125968.1      
156 7647.14 2175.36 2631.5 322361.1 131892.7 106019.4      
157 7741.63 2164.52 2196.56 194201.2 162861.5 105156.3      
158 8777.78 3215.87 1517.03 403694.8 132322.6 94596.31      
159 11234.76 1632.1 1688.15 329871 158896.3 120704.7      
160 6560.64 1899.03 1551.07 294581.7 136158.1 114137.9      
161 9543.46 1712.37 1560.64 309172 156707.5 71066.28      
162 9489.23 2939.13 1900.36 301101.1 122185.3 113844.3      
163 9381.98 3456.78 1988.42 290648.1 175609.3 122144.4      
164 4771.07 3010.35 2450.37 263201.6 90200.96 98084.19      
165 7959.76 2625.81 2755.56 403017.6 128023.7 129643.4      
166 7441.29 4209.6 2601.13 375474.2 171317.5 129657.8      
167 7266.3 3679.45 2405.92 300212 102865.3 114889.5      
168 8850.32 2116.78 2705.39 255748.4 161817.4 123812.5      
169 6200.53 2015.24 2625.44 413614.5 141540.6 122529.6      
170 4991.09 1851.81 2452.62 378177.2 135513.9 123206.1      
171 6099.38 2036.71 2337.23 273409.2 84398.4 104366.4      
172 8575.19 2567.82 1701.49 219824.8 181712.9 70726.06      
173 9071.01 2902.53 2139.68 293364.2 129871.4 123058      
174 12264.62 2510.65 1806.3 285106.6 175185.9 128409.2      
175 9439.2 2510.21 1595.62 268529.2 142409.6 117950.6      
176 11742.33 1438.94 1238.39 223610.8 126941.3 147810.3      
177 8433.05 1505.29 1492.14 239357.9 146727.6 80486.18      
178 7661.59 2453.22 2104.22 402164.2 118515.1 131803.3      
179 8733.75 1589.43 2035.77 300703.8 183890.4 83393.24      
180 8988.24 1586.8 2462.64 365983.5 138258.6 106088      
181 7733.89 2904.41 2947.95 293658.2 115978.7 101913.3      
182 9773.88 2429.63 3145.94 187304.3 155862.7 130228.3      
183 9056.83 2463.41 2061.47 319471.8 141942.4 127675.3      
184 7569.55 3354.35 1826.88 371519.8 170030.8 112222.1      
185 11078.9 3122.65 1931.1 385755.6 127430.3 85670.05      
186 10323.81 2685.99 2024.25 323262.6 133922.2 105818.2      
187 7854.22 1957.07 1183.42 183967.7 121460.8 126971.5      
188 6929.58 2902.9 1203.81 338256.8 126916.4 128791.4      
189 7151 3251.81 1018.33 310512.2 184704.8 87694.8      
190 9798.82 3041.66 1422.49 262067.5 93151.53 127100.3      
191 6572.15 2834.8 1955.36 261913.7 197930.9 56697.17      
192 7659.67 2209.23 2531.89 307409 116673.1 117353.4      
193 7835.34 3122.21 2730.14 336413.9 131654.5 123053.5      
194 7589.3 2754.16 2175.88 334519.1 164961.8 92541.11      
195 11950.59 2509.23 2175.63 88897.18 97455.98 114915.1      
196 7994.54 2036.94 1991.11 404928.6 132844.1 111185      
197 7716.59 2602.81 973.27 368221.9 160925.4 70283.73      
198 10678.1 3584.65 1273.86 262359.3 144509.2 114931.1      
199 6583.93 3772.39 1814.9 321182.7 101160.1 143125.1      
200 7750.87 2502.48 2428.24 313654.1 141371.9 83089.6      
201 14898.01 3366.06 2970.85 153714.7 138922.3 127668.1      
202 7358.93 2868.22 3423.91 295609.6 126682.6 122027.3      
203 7812.94 3930.72 2037.33 299453.1 138195.8 101706.1      
204 7773.79 3666.18 2035.94 310899 137443.8 92524.95      
205 7532.17 2798.8 1898.26 364748.2 102587.8 128075.7      
206 12565.26 3157.18 1919.58 381919.9 144576.2 127708.6      
207 5338.71 2650.34 1504.55 287798.3 120261.8 78162.11      
208 5743.7 1841.9 1561.39 257677.3 128897 95540.83      
209 7427.01 2279.07 2139.01 382762 149361.1 108835.3      
210 5901.63 2488.04 2766.22 450668.3 162401.4 127412.9      
211 6987.17 1772.19 2892.36 269401.2 132986.6 95222.48      
212 8584.01 1551.88 1922.09 316732.6 119053.5 83723.78      
213 10072.91 2080.5 1861.05 531855.6 143811.3 149303.7      
214 7058.07 2660.51 1815.55 262392.6 150811.3 96806.9      
215 5256.96 4012.84 1528.48 263280.9 137052.3 85406.54      
216 4147.53 2268.31 1437.07 363299 124577.3 104988.4      
217 6548.06 1621.46 1240.21 286305.6 142406.8 133376.3      
218 5427.93 1965.88 891.61 284106.2 162840 128150.4      
219 10422.36 2222.07 1064.65 432925 146151.2 100020.4      
220 8262.44 3838.87 1459.41 346264.7 142241.3 95004.75      
221 6525.88 2742.74 1549.8 310489.7 112045.4 110548.9      
222 9554.46 2916.38 2011.69 305042.5 151319.4 131016      
223 12203.37 3041.21 2382.22 342263.4 145287.1 123929      
224 12099.19 2314.09 1804.75 346357.4 157415.6 79784.45      
225 8201.27 1066.11 2151.49 269928.1 144973.6 103850      
226 7817.04 1218.11 2151.93 278933.7 118372.8 79366.99      
227 7380.49 1551.42 1942.62 371528.3 138025.4 118444.9      
228 9022.61 1676.69 1446.33 469693.2 146168.8 115553      
229 8872.11 3319.45 1583.91 298549.7 122254.2 117131.7      
230 11924.38 3399.6 1563.35 432794.7 92313.51 132169.2      
231 7495.03 2834.55 1456.31 258186.1 190670.1 78840.06      
232 9042.16 2892.53 1583.7 289621.4 130332.1 108949.1      
233 10213.86 2163.98 1734.74 267144.7 111911.2 117701.7      
234 10203.56 1735.72 1561.81 388112.8 149020.5 123727.3      
235 6414.56 2256.12 2012.83 345532.8 163457.6 127372.1      
236 6815.33 1864.14 2220.62 394505.9 128495.3 111671.7      
237 7612.31 2486.56 2439.55 320413.5 121376.4 69385.17      
238 11127.45 2174.45 2785.98 182581.5 166209.2 128530.2      
239 5196.65 2130.81 2534.15 301854.4 141133 121630.4      
240 9428.62 1561.91 1597.09 424193 119282.2 125696.8      
241 6142.36 1910.63 1492.06 273686.8 132742.9 110869.8      
242 8735.32 1297.24 1342.28 309320.5 142634.9 106111      
243 7566.75 1816.87 1469.32 462307.1 158894.5 92273.98      
244 5624.84 2820.77 1318.85 292227.2 116565.3 106048.5      
245 7739.42 3573.07 1537.45 301305.3 120380.6 123031.1      
246 9032.32 2732.62 1989.46 293504.4 189205.7 70670.71      
247 8419.6 1978.6 2600.99 325476.1 115177.2 114983.4      
248 9361.49 2071.08 3167.5 248861.4 98981.69 97480.12      
249 7162.75 3226.61 3607.61 286939.7 184560.3 143215.9      
250 7291.96 3134.58 3227.11 372579.8 124463.9 121193.3      
251 12874.05 2026.35 3275.87 339681.9 153201.3 116041.8      
252 6571.96 2533.28 2221.26 321951 143874.1 75409.86      
253 7322.99 4023.58 1932.16 226318.2 116291.2 113160.5      
254 6223.86 3239.71 1653.22 311982.2 141012.7 126528.2      
255 7674.45 2429.74 1827.58 262676.7 138756.6 130725.2      
256 11240.32 2856.91 1598.08 372297.2 141028.2 126005.7      
257 7473.69 3273.47 1353.78 219755 112670.2 104839.1      
258 7612.27 2225.07 1122.68 404181.7 174895.7 100150.7      
259 5186.68 2767.09 1157.08 427607.7 195147.2 124472.3      
260 7726.91 3458.52 1653.3 296882.7 105803.5 105488.5      
261 5823.36 3159.82 1943.85 300164.4 136456.6 103148      
262 9807.41 3643.53 2103.95 347180 161530.1 119348      
263 9267.21 4624.82 2601.06 260326.7 134743.3 95328.28      
264 8651.88 5055.15 3087.98 220721.8 134798.2 102811.7      
265 7161.26 2743.32 2258.48 275388.4 118259.9 94424.19      
266 9287.81 1368.05 1793.09 269010.8 168191.4 109269.7      
267 6689.27 1391.69 1735.38 205185.2 96942.76 127528.8      
268 9969.14 1377.29 2150.3 295982.8 123189.4 123844.7      
269 12306.25 1874.52 2739.85 412309.9 177275.4 101522.7      
270 6557.25 3318.4 2152.24 314390.9 155482.1 99025.9      
271 6328.55 3492.02 2080.86 264039.8 120049.2 100894.3      
272 12019.34 2779.37 2127.64 323659.3 116824.8 128431.7      
273 10045.72 2719.12 2323.76 286058.4 155711.5 121710.8      
274 7611.95 3655.91 1309.7 301753.6 130432.3 73314.88      
275 3394.54 3781.48 1202.81 282207.7 116577.8 103514.1      
276 8164.2 4106.07 1653.41 334999.8 138318.9 126419.4      
277 6309.71 3311.68 2291.25 257668 165755.8 129377.7      
278 7509.59 1816.72 2892.83 280024.2 98306.42 129256.9      
279 6284.74 3041.67 3468.12 292596.7 140743.7 111592.9      
280 9126.8 3286.63 2557.02 402758.9 159344.1 89722.14      
281 9847.04 1945.23 2393.16 278493.3 136211.7 103041.7      
282 8941.08 1609.4 2486.65 253415.9 92606.15 149563.7      
283 12592.85 1446.34 2498.59 267483.1 133375.2 74871.15      
284 12525.39 1725.52 2047.21 252803.9 132110.8 115781.8      
285 7101.37 2706.36 1931.37 403733.4 157617.7 117832.5      
286 7865.05 1851.95 1965.31 321957.5 129811.5 127825.3      
287 6836.32 2614.09 2439.28 292247 125167.1 118588.2      
288 8432.53 2569.24 1437.9 284472.5 124920.6 74710.32      
289 7845.79 3204.46 1285.42 311381.4 123349.5 144230.6      
290 6871.06 3538.38 1411.69 364394.6 163784.1 89133.47      
291 13816.65 2754.07 1711.71 274717.3 131932.2 145231      
292 4390.28 2948.69 1932.16 331740.1 109274.4 126049.4      
293 6149.59 3692.46 2139.13 343210.2 133104.8 97258.43      
294 8099.56 4452.36 2011.86 250521.8 192333.7 95365.53      
295 7451.75 3737.36 1318.87 270519.2 111085.1 118750.7      
296 7185.1 2764.86 1469.34 391474.7 137701.1 129837.2      
297 10835.19 1932.38 1597.5 312847.9 147094 129385.6      
298 8028.13 1622.56 2069.92 293812.5 130246 95097.71      
299 9368.05 2455.33 2624.36 470444.5 118464.2 112756.3      
300 6652.47 2269.18 2350.33 121235.6 56565.64 129661.4      
